epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,4.2260547,0.1178532700351233,0.40070969506017595,0.05013559664340056,0.22010112974689797,0.03461040657420159,0.13871026045646428,
6,3.2716281,0.24395449897691981,0.40070969506017595,0.09020231059940663,0.22010112974689797,0.052495162644679384,0.13871026045646428,
11,2.8362653,0.2600391625851244,0.40070969506017595,0.10423014181899357,0.22010112974689797,0.061654394344799954,0.13871026045646428,
16,2.4351542,0.2734116617121869,0.40070969506017595,0.10617866803517015,0.22010112974689797,0.059314223702154424,0.13871026045646428,
21,2.1595116,0.28422395206725615,0.40070969506017595,0.1165201963911382,0.22010112974689797,0.06485865086191354,0.13871026045646428,
26,1.9874326,0.28880285546468665,0.40070969506017595,0.11953715231224893,0.22010112974689797,0.06606538982818896,0.13871026045646428,
31,1.8476785,0.29370463437553535,0.40070969506017595,0.12302941765700745,0.22010112974689797,0.0682200041804895,0.13871026045646428,
36,1.728003,0.31542088453407724,0.40070969506017595,0.13359785938707358,0.22010112974689797,0.07624711739107498,0.13871026045646428,
41,1.6650717,0.30904690139938357,0.40070969506017595,0.1326435272079915,0.22010112974689797,0.07439688082639602,0.13871026045646428,
46,1.5986838,0.3222615553908021,0.40070969506017595,0.1388423093492443,0.22010112974689797,0.07796334075353017,0.13871026045646428,
51,1.5515965,0.33332245981078545,0.40070969506017595,0.14486238950769073,0.22010112974689797,0.08170036587660803,0.13871026045646428,
56,1.5905709,0.37847046760011777,0.40070969506017595,0.1647050362050734,0.22010112974689797,0.09078430076643722,0.13871026045646428,
61,1.6334406,0.407134877294453,0.40070969506017595,0.17710773950835818,0.22010112974689797,0.09339201094265825,0.13871026045646428,
66,1.7172856,0.41467077437694627,0.40070969506017595,0.1804252561318672,0.22010112974689797,0.09415985066609205,0.13871026045646428,
71,1.803271,0.43015839214846235,0.40070969506017595,0.19029147002802255,0.22010112974689797,0.09909588448641209,0.13871026045646428,
76,1.8868569,0.42303163040458336,0.40070969506017595,0.1878359477209357,0.22010112974689797,0.10018577437569122,0.13871026045646428,
81,1.9396368,0.4083929094312285,0.40070969506017595,0.18191184009144226,0.22010112974689797,0.10010283068948367,0.13871026045646428,
86,2.007778,0.39132268510565527,0.40070969506017595,0.17398332794175422,0.22010112974689797,0.09848590081592153,0.13871026045646428,
91,2.0699787,0.3854543173545292,0.40070969506017595,0.1709161074988172,0.22010112974689797,0.0984195763973916,0.13871026045646428,
96,2.1305375,0.38649431223239133,0.40070969506017595,0.17008455197029815,0.22010112974689797,0.0991162489429045,0.13871026045646428,
100,2.1653404,0.3851978193871042,0.40070969506017595,0.16830537623830186,0.22010112974689797,0.09864245706309525,0.13871026045646428,
