epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,0.45354375,0.10798413200226038,0.327420451070659,0.05238063056471624,0.1383372137856817,0.038910087987058174,0.07990943424218028,
6,0.30822468,0.16545410701608393,0.327420451070659,0.07252747308218443,0.1383372137856817,0.05306300630359038,0.07990943424218028,
11,0.2776054,0.20367239477230756,0.327420451070659,0.08373918206826247,0.1383372137856817,0.05628994789768329,0.07990943424218028,
16,0.2492147,0.23420344118264,0.327420451070659,0.09781042539905539,0.1383372137856817,0.06213348855365966,0.07990943424218028,
21,0.22721054,0.23740364696489052,0.327420451070659,0.10405155326513808,0.1383372137856817,0.06785466138583439,0.07990943424218028,
26,0.20948042,0.2426540837210916,0.327420451070659,0.10507142083968715,0.1383372137856817,0.06582518187974991,0.07990943424218028,
31,0.19660424,0.24216249790500102,0.327420451070659,0.1073552195331369,0.1383372137856817,0.06825317747517745,0.07990943424218028,
36,0.1871883,0.2421134855090158,0.327420451070659,0.10804336292572427,0.1383372137856817,0.06858009763726562,0.07990943424218028,
41,0.18032779,0.24370500489273172,0.327420451070659,0.10853760497581103,0.1383372137856817,0.06857897517582173,0.07990943424218028,
46,0.17556188,0.24511564615593673,0.327420451070659,0.10880663559787201,0.1383372137856817,0.06708496255158562,0.07990943424218028,
51,0.17202882,0.28655757945228927,0.327420451070659,0.12829721537169383,0.1383372137856817,0.07957869961103216,0.07990943424218028,
56,0.1816652,0.3503548151741172,0.327420451070659,0.1644729212195134,0.1383372137856817,0.10466842912607874,0.07990943424218028,
61,0.18977042,0.3630261797729484,0.327420451070659,0.17046885192118497,0.1383372137856817,0.10776679752646558,0.07990943424218028,
66,0.19114572,0.36956342913121276,0.327420451070659,0.1696270488498644,0.1383372137856817,0.10645592832160716,0.07990943424218028,
71,0.1921552,0.3695769580208728,0.327420451070659,0.16468700597173025,0.1383372137856817,0.10020442113189178,0.07990943424218028,
76,0.19621149,0.37163445211327645,0.327420451070659,0.1619180844698746,0.1383372137856817,0.09744386713482531,0.07990943424218028,
81,0.20021039,0.36737701273225704,0.327420451070659,0.161591483984465,0.1383372137856817,0.0980801685950493,0.07990943424218028,
86,0.20311232,0.3581558952683848,0.327420451070659,0.1601895548145178,0.1383372137856817,0.09885495232345387,0.07990943424218028,
91,0.20630701,0.3447483940661574,0.327420451070659,0.15487940963389288,0.1383372137856817,0.09757916587046406,0.07990943424218028,
96,0.20971908,0.33541380178461905,0.327420451070659,0.15161836580365504,0.1383372137856817,0.0958799527028259,0.07990943424218028,
100,0.21133617,0.3195102076321162,0.327420451070659,0.14413965225866707,0.1383372137856817,0.09253316794392612,0.07990943424218028,
