epochs, EmbeddingSimilarity,nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,-0.018429270011493457,4.649843,0.24021102603847894,0.5160843991801333,0.08861790160574862,0.20377784346054137,0.05566941948402963,0.10395144485389249,
6,-0.022664694068966477,3.4384007,0.2886550882968221,0.5160843991801333,0.11815088805588135,0.20377784346054137,0.07813804164866756,0.10395144485389249,
11,-0.023890722192892056,3.051681,0.34709014215474737,0.5160843991801333,0.13683370703900152,0.20377784346054137,0.08116905990848768,0.10395144485389249,
16,-0.020014637554931644,2.6757078,0.4131507952838195,0.5160843991801333,0.18108675475354488,0.20377784346054137,0.11023290994028302,0.10395144485389249,
21,-0.026140055749286743,2.2983334,0.4145198221774829,0.5160843991801333,0.16904053782086037,0.20377784346054137,0.09459275373824608,0.10395144485389249,
26,-0.02239988056204763,1.9851576,0.4371128007566194,0.5160843991801333,0.19337972146896468,0.20377784346054137,0.11042395979583168,0.10395144485389249,
31,-0.02278496924334762,1.7570038,0.44693885623130675,0.5160843991801333,0.20668783563579593,0.20377784346054137,0.11711904435058147,0.10395144485389249,
36,-0.02325895980464498,1.5941938,0.4802837857908548,0.5160843991801333,0.22751478500589808,0.20377784346054137,0.12646797197701654,0.10395144485389249,
41,-0.022067217245549282,1.4593599,0.4729667298541103,0.5160843991801333,0.2326599269285024,0.20377784346054137,0.13478731178750047,0.10395144485389249,
46,-0.02209543809321088,1.3498906,0.4812649130190398,0.5160843991801333,0.24480437432770605,0.20377784346054137,0.14243851896886595,0.10395144485389249,
51,-0.02247894470001112,1.2900935,0.5002308641218439,0.5160843991801333,0.25778855792945804,0.20377784346054137,0.14917824029780827,0.10395144485389249,
56,-0.021862009272867675,1.3503759,0.5409642646790559,0.5160843991801333,0.2792046199074122,0.20377784346054137,0.15739940833283658,0.10395144485389249,
61,-0.021314057119113577,1.4122266,0.5495973662153997,0.5160843991801333,0.2787666063964722,0.20377784346054137,0.15532129242659046,0.10395144485389249,
66,-0.021962455179026525,1.4591736,0.5458403550721878,0.5160843991801333,0.27419804358044936,0.20377784346054137,0.15207604939603228,0.10395144485389249,
71,-0.02395439139509702,1.5040852,0.5458632350969636,0.5160843991801333,0.2730956744026132,0.20377784346054137,0.148946355533991,0.10395144485389249,
76,-0.023437866201021687,1.5432148,0.5296551457381052,0.5160843991801333,0.2627308622581787,0.20377784346054137,0.1462440760086288,0.10395144485389249,
81,-0.025140004972521775,1.5840616,0.513762928726958,0.5160843991801333,0.24918732354889483,0.20377784346054137,0.13888598540190478,0.10395144485389249,
86,-0.025956253302385393,1.6288677,0.48503621057012913,0.5160843991801333,0.2294783174359135,0.20377784346054137,0.1277620120108808,0.10395144485389249,
91,-0.026241246536826485,1.6784388,0.47529985652400314,0.5160843991801333,0.2275851307957854,0.20377784346054137,0.12924003318940447,0.10395144485389249,
96,-0.02749818019043353,1.714212,0.4701847455153311,0.5160843991801333,0.22654840465307716,0.20377784346054137,0.13039202606584782,0.10395144485389249,
100,-0.02788738515626645,1.7366271,0.469401941230738,0.5160843991801333,0.22571983456700787,0.20377784346054137,0.12934942169570918,0.10395144485389249,
