epochs, EmbeddingSimilarity,nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,-0.004445816713783168,1.3541033,0.32766364044871,0.37698469326828377,0.15590763090096027,0.17127959940795012,0.11649745068535378,0.12481291453256091,
6,-0.0063899139643587176,0.88053143,0.3287881098963064,0.37698469326828377,0.1393354043564973,0.17127959940795012,0.0952962717018031,0.12481291453256091,
11,-0.008411608311176676,0.804678,0.41310837366142905,0.37698469326828377,0.17502994287084203,0.17127959940795012,0.10231643287791345,0.12481291453256091,
16,-0.008813078777696373,0.74124426,0.4813261731779416,0.37698469326828377,0.22719047118568644,0.17127959940795012,0.1273917720667055,0.12481291453256091,
21,-0.008766530861200843,0.6916828,0.5096840930688303,0.37698469326828377,0.25277905514499127,0.17127959940795012,0.14174773876967228,0.12481291453256091,
26,-0.007035006363404613,0.6513654,0.5267834601116852,0.37698469326828377,0.27033438561771156,0.17127959940795012,0.15698737212487737,0.12481291453256091,
31,-0.008679910946443402,0.6141645,0.5621277172247577,0.37698469326828377,0.29735685632134856,0.17127959940795012,0.164372528273942,0.12481291453256091,
36,-0.007999565981529079,0.58080983,0.5735643266406035,0.37698469326828377,0.3065669511736582,0.17127959940795012,0.17263535641875785,0.12481291453256091,
41,-0.006537826052557864,0.5548769,0.5723849822790683,0.37698469326828377,0.3104541249794406,0.17127959940795012,0.1790480976576965,0.12481291453256091,
46,-0.008188556890944094,0.5279037,0.5900402627577259,0.37698469326828377,0.32111315083665143,0.17127959940795012,0.1804870479003782,0.12481291453256091,
51,-0.008311869302875028,0.51060253,0.6140377812331215,0.37698469326828377,0.33891704337484313,0.17127959940795012,0.1879492876063065,0.12481291453256091,
56,-0.010622028677033423,0.52898395,0.6403419610216657,0.37698469326828377,0.34729770303433743,0.17127959940795012,0.18684561588187945,0.12481291453256091,
61,-0.010601012110482385,0.5487583,0.6440360853254876,0.37698469326828377,0.34486526514637184,0.17127959940795012,0.18910098715042803,0.12481291453256091,
66,-0.009144766612336513,0.57190275,0.6547918251795793,0.37698469326828377,0.3532666281430604,0.17127959940795012,0.19588388622202357,0.12481291453256091,
71,-0.008269484634683973,0.59435534,0.6644593286797759,0.37698469326828377,0.36082391685300014,0.17127959940795012,0.20550224169844797,0.12481291453256091,
76,-0.008174199767730586,0.60639256,0.6350462078284191,0.37698469326828377,0.3381539044478495,0.17127959940795012,0.19808839210796217,0.12481291453256091,
81,-0.0087483256207098,0.6110724,0.6266385490690314,0.37698469326828377,0.3263364968374316,0.17127959940795012,0.1912367673442484,0.12481291453256091,
86,-0.011530310312880812,0.6117678,0.6219117451981349,0.37698469326828377,0.3220682821558415,0.17127959940795012,0.18342620344603214,0.12481291453256091,
91,-0.012779313794361076,0.6131187,0.6132688899620052,0.37698469326828377,0.3164993913850687,0.17127959940795012,0.1740714557399761,0.12481291453256091,
96,-0.013275500394958246,0.61913455,0.613094221085947,0.37698469326828377,0.32532976071571307,0.17127959940795012,0.17931358546101367,0.12481291453256091,
100,-0.012315168460683257,0.621612,0.6025983488143176,0.37698469326828377,0.32004595134517666,0.17127959940795012,0.1777851711501518,0.12481291453256091,
