epochs, EmbeddingSimilarity,nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,-0.006003734022718592,1.3643037,0.4079892299208327,0.515358443034928,0.1866717852328049,0.25825225030017684,0.12605517482660605,0.1652450751029377,
6,-0.009055403622768677,0.8867165,0.32673127273119923,0.515358443034928,0.13963243469473552,0.25825225030017684,0.09597383729247184,0.1652450751029377,
11,-0.009630921385477852,0.83070993,0.3910081765234623,0.515358443034928,0.16233546395266818,0.25825225030017684,0.1020287539354786,0.1652450751029377,
16,-0.009885454788498624,0.7682398,0.4589433064857551,0.515358443034928,0.2087402455365666,0.25825225030017684,0.12092627254499223,0.1652450751029377,
21,-0.009202963727211471,0.7115015,0.5093517077473577,0.515358443034928,0.2513072418685335,0.25825225030017684,0.14168395987440752,0.1652450751029377,
26,-0.009807801273691727,0.66760826,0.5275978164299453,0.515358443034928,0.2700996487876196,0.25825225030017684,0.1543222985803589,0.1652450751029377,
31,-0.008449641297095497,0.6309176,0.5403687883406001,0.515358443034928,0.28234945660050403,0.25825225030017684,0.16365236648450407,0.1652450751029377,
36,-0.008758617603411288,0.60057724,0.5620966710078589,0.515358443034928,0.3043911971489945,0.25825225030017684,0.17376116517121945,0.1652450751029377,
41,-0.007018174871492588,0.57208556,0.5676031558356028,0.515358443034928,0.30926292763623786,0.25825225030017684,0.18122651610476387,0.1652450751029377,
46,-0.008137191447135962,0.54180133,0.578976263921874,0.515358443034928,0.3195980285145235,0.25825225030017684,0.18576318653371032,0.1652450751029377,
51,-0.007737320864617151,0.5286,0.5798285192779916,0.515358443034928,0.31756100921282454,0.25825225030017684,0.18680892563834575,0.1652450751029377,
56,-0.007296663049374145,0.5580966,0.5989153017713459,0.515358443034928,0.32504776642307726,0.25825225030017684,0.19789400139235308,0.1652450751029377,
61,-0.00929203531023793,0.57104504,0.6121405216683894,0.515358443034928,0.33516356732369024,0.25825225030017684,0.2017962287140103,0.1652450751029377,
66,-0.013211292640346373,0.5826365,0.6346587796181933,0.515358443034928,0.3507646761938319,0.25825225030017684,0.20307504706034682,0.1652450751029377,
71,-0.014073315202891325,0.59374994,0.6332992852130742,0.515358443034928,0.34902078759985233,0.25825225030017684,0.1970483367082119,0.1652450751029377,
76,-0.012217462551096283,0.60196286,0.609414587747734,0.515358443034928,0.33055062688643105,0.25825225030017684,0.18719375944064226,0.1652450751029377,
81,-0.011812667334601977,0.60808116,0.5863676678905974,0.515358443034928,0.3092147435840367,0.25825225030017684,0.17604753543485216,0.1652450751029377,
86,-0.010631075183269384,0.6137249,0.5648437256353068,0.515358443034928,0.3025296993649251,0.25825225030017684,0.1752520646044221,0.1652450751029377,
91,-0.010256383033030812,0.62088645,0.5718286162383024,0.515358443034928,0.31079624291225916,0.25825225030017684,0.1830523423383429,0.1652450751029377,
96,-0.010068599294092777,0.6272533,0.5815982976276549,0.515358443034928,0.3240585476907701,0.25825225030017684,0.18697288999418243,0.1652450751029377,
100,-0.011137456147666255,0.63037896,0.5752398269778323,0.515358443034928,0.3173767026055394,0.25825225030017684,0.1834508264354749,0.1652450751029377,
