epochs, EmbeddingSimilarity,nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,-0.01804525048433966,4.5950503,0.2298545931064296,0.451853165900184,0.0896784304439945,0.1535758475100921,0.05894068459068286,0.0877658468085401,
6,-0.02492075167589514,3.4618483,0.27706666240092426,0.451853165900184,0.10706060536967751,0.1535758475100921,0.06736953578619538,0.0877658468085401,
11,-0.020249927405156257,3.0206344,0.35935823997717725,0.451853165900184,0.14654367805698748,0.1535758475100921,0.08989971835560392,0.0877658468085401,
16,-0.019756444655828913,2.634686,0.41522459871813017,0.451853165900184,0.1774575482543957,0.1535758475100921,0.10585651953204393,0.0877658468085401,
21,-0.02293856382745139,2.2701201,0.4247966560125947,0.451853165900184,0.1830653636018046,0.1535758475100921,0.10376528751637148,0.0877658468085401,
26,-0.02195171287257862,1.9891921,0.4480930656890785,0.451853165900184,0.2010734174867899,0.1535758475100921,0.1134670722588744,0.0877658468085401,
31,-0.023345259813000393,1.7719834,0.4633981349332397,0.451853165900184,0.21102008970302638,0.1535758475100921,0.11733166658266878,0.0877658468085401,
36,-0.02119279945676848,1.6151147,0.4742242473966902,0.451853165900184,0.22902627297433012,0.1535758475100921,0.1307195056265932,0.0877658468085401,
41,-0.020718765430242737,1.4947336,0.4784162568161883,0.451853165900184,0.2350941014894116,0.1535758475100921,0.13639679212786793,0.0877658468085401,
46,-0.022292153291529636,1.3826834,0.4796658066969135,0.451853165900184,0.24359622696108138,0.1535758475100921,0.1408738212151636,0.0877658468085401,
51,-0.02117389543892206,1.3143009,0.5045398642798435,0.451853165900184,0.25750023016207724,0.1535758475100921,0.14837708558113355,0.0877658468085401,
56,-0.021520603075638974,1.388774,0.5365664137711683,0.451853165900184,0.2719114907634417,0.1535758475100921,0.1527492882562805,0.0877658468085401,
61,-0.02077488920112877,1.45408,0.5478901524884298,0.451853165900184,0.27444273996434254,0.1535758475100921,0.15110501863197384,0.0877658468085401,
66,-0.02136165170804779,1.5192565,0.5370122675628197,0.451853165900184,0.26366416793767744,0.1535758475100921,0.14797614589697594,0.0877658468085401,
71,-0.02217561420537352,1.5901928,0.5172490190330858,0.451853165900184,0.2519790102700875,0.1535758475100921,0.14446771126053018,0.0877658468085401,
76,-0.022572507047647822,1.6477547,0.5041113151920099,0.451853165900184,0.24226710862924164,0.1535758475100921,0.14150793143540522,0.0877658468085401,
81,-0.022198550014973818,1.6892475,0.5010185755774026,0.451853165900184,0.23953024893969962,0.1535758475100921,0.1420694144792927,0.0877658468085401,
86,-0.02181423839587593,1.7311513,0.495552583852196,0.451853165900184,0.23761126260461754,0.1535758475100921,0.14054808840974176,0.0877658468085401,
91,-0.022289166994342136,1.7771498,0.49577796419071124,0.451853165900184,0.2318780060759442,0.1535758475100921,0.13664022448699284,0.0877658468085401,
96,-0.022402181699096396,1.8118551,0.4972822386524989,0.451853165900184,0.2316373766792886,0.1535758475100921,0.1331989630001474,0.0877658468085401,
100,-0.023126716841328023,1.8327982,0.5084368365682628,0.451853165900184,0.24208875791031623,0.1535758475100921,0.13812926778686724,0.0877658468085401,
