epochs, EmbeddingSimilarity,nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,-0.0015633380795051866,0.49402413,0.2068784810953601,0.48995929714448516,0.07909352559190248,0.16908860951887605,0.05144349592323555,0.09030280003328427,
6,-0.0020051443689067245,0.2987591,0.20034703254978445,0.48995929714448516,0.09223797261345233,0.16908860951887605,0.06882739101999867,0.09030280003328427,
11,-0.001956938101997521,0.27441368,0.24464028960155443,0.48995929714448516,0.10278133887735955,0.16908860951887605,0.07195462124445591,0.09030280003328427,
16,-0.0019177455669813805,0.2530916,0.28820015694221013,0.48995929714448516,0.11819598291347318,0.16908860951887605,0.07706483963165654,0.09030280003328427,
21,-0.0018581112306210864,0.23277208,0.31932665644936553,0.48995929714448516,0.13227138922926157,0.16908860951887605,0.08347721910819933,0.09030280003328427,
26,-0.0015524304013830724,0.21509887,0.3148410585149295,0.48995929714448516,0.13455236373368562,0.16908860951887605,0.08386292724408836,0.09030280003328427,
31,-0.0017696176645315067,0.1967547,0.3585344067793771,0.48995929714448516,0.15450639027023824,0.16908860951887605,0.09268761422828514,0.09030280003328427,
36,-0.001786886450325642,0.18185851,0.37831567841025865,0.48995929714448516,0.16699870946934872,0.16908860951887605,0.09946037646475346,0.09030280003328427,
41,-0.0014437169649546772,0.16799025,0.3816168959024533,0.48995929714448516,0.17266907709287466,0.16908860951887605,0.1045471448240382,0.09030280003328427,
46,-0.0014303175444787726,0.1569103,0.37703389371741297,0.48995929714448516,0.1724965626995957,0.16908860951887605,0.10407365954780895,0.09030280003328427,
51,-0.0016880016134941647,0.15173061,0.384841271634254,0.48995929714448516,0.1794027544257588,0.16908860951887605,0.10630697894583165,0.09030280003328427,
56,-0.0015450069679820377,0.1627984,0.40116376817741795,0.48995929714448516,0.1910883962867069,0.16908860951887605,0.11660469492706879,0.09030280003328427,
61,-0.0015340725817286297,0.17169902,0.3994176226262258,0.48995929714448516,0.19241446641709345,0.16908860951887605,0.1208434152014841,0.09030280003328427,
66,-0.0015010836633138486,0.18343928,0.37940205052127496,0.48995929714448516,0.18529366845056944,0.16908860951887605,0.11944860535089634,0.09030280003328427,
71,-0.001623120829078605,0.19236808,0.37156421261496714,0.48995929714448516,0.17865132768874964,0.16908860951887605,0.11564741291875842,0.09030280003328427,
76,-0.001694859049370276,0.19414708,0.37298488844701305,0.48995929714448516,0.1750179319514298,0.16908860951887605,0.11211781188841156,0.09030280003328427,
81,-0.001755192532278298,0.19564097,0.37451583291565377,0.48995929714448516,0.17850510523110963,0.16908860951887605,0.11478104331273212,0.09030280003328427,
86,-0.0017703189930951065,0.1941484,0.37911771744768935,0.48995929714448516,0.17932145009365746,0.16908860951887605,0.11530524769726491,0.09030280003328427,
91,-0.0016323572880534666,0.19376996,0.40100779137437376,0.48995929714448516,0.18602365572833937,0.16908860951887605,0.1180825465285739,0.09030280003328427,
96,-0.001680468864268177,0.1943979,0.39703667035326234,0.48995929714448516,0.17967298464138132,0.16908860951887605,0.11440918533402404,0.09030280003328427,
100,-0.0015985809387714146,0.19716321,0.40587516136361823,0.48995929714448516,0.1857423008717968,0.16908860951887605,0.12052049005136983,0.09030280003328427,
