epochs, EmbeddingSimilarity,nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,-0.0017535308372689335,0.48526075,0.21907236409324407,0.5549897214436852,0.0735148419511643,0.21610025816420886,0.04316743119080891,0.09793795655994313,
6,-0.0016914006823144448,0.30891675,0.17182568516255348,0.5549897214436852,0.08384802865041514,0.21610025816420886,0.0645573076099241,0.09793795655994313,
11,-0.0017699219681527384,0.296412,0.20373701416360182,0.5549897214436852,0.09374753504211439,0.21610025816420886,0.06992875133034497,0.09793795655994313,
16,-0.0018107422173852497,0.28200114,0.2263004315533048,0.5549897214436852,0.10234999396844031,0.21610025816420886,0.07499131537419833,0.09793795655994313,
21,-0.0017727269187922197,0.25401703,0.29035434398867493,0.5549897214436852,0.1207536804252467,0.21610025816420886,0.07958288842692404,0.09793795655994313,
26,-0.002020559799242189,0.22867328,0.334442423344333,0.5549897214436852,0.1400429716105783,0.21610025816420886,0.0874113726197254,0.09793795655994313,
31,-0.0018617922366475637,0.20657876,0.36611392501431866,0.5549897214436852,0.15698200379797742,0.21610025816420886,0.09396100902256309,0.09793795655994313,
36,-0.001962047361534178,0.18755536,0.37328962584697867,0.5549897214436852,0.16356543286048772,0.21610025816420886,0.09557300279922937,0.09793795655994313,
41,-0.0015767547809606088,0.17275566,0.3607751929906799,0.5549897214436852,0.1617323706808624,0.21610025816420886,0.0961760769908081,0.09793795655994313,
46,-0.001419546260129636,0.15925136,0.3703123665979349,0.5549897214436852,0.16816918109895046,0.21610025816420886,0.10252126425269974,0.09793795655994313,
51,-0.001629640872294683,0.15274213,0.40805200262407854,0.5549897214436852,0.18765337293913142,0.21610025816420886,0.11253762450600321,0.09793795655994313,
56,-0.0021738012219201133,0.16147278,0.41848749109487504,0.5549897214436852,0.18683003242251825,0.21610025816420886,0.10971622935398716,0.09793795655994313,
61,-0.0022592903774279584,0.16871957,0.41421963544824997,0.5549897214436852,0.18323010956253716,0.21610025816420886,0.10743268862599215,0.09793795655994313,
66,-0.002136227295842407,0.17616495,0.39355206092638656,0.5549897214436852,0.18135945697751435,0.21610025816420886,0.11238014675245617,0.09793795655994313,
71,-0.0017680587634702838,0.18209408,0.38695496558962694,0.5549897214436852,0.17955514304527415,0.21610025816420886,0.11388916378970539,0.09793795655994313,
76,-0.0017267954236787884,0.18677966,0.38157850211987654,0.5549897214436852,0.17509744224916418,0.21610025816420886,0.11207478929309703,0.09793795655994313,
81,-0.0015025420949254349,0.18968453,0.39539539313393934,0.5549897214436852,0.181128491820145,0.21610025816420886,0.11527080707478904,0.09793795655994313,
86,-0.0017423541616731365,0.19208369,0.4021689670173374,0.5549897214436852,0.18429672331132005,0.21610025816420886,0.11554433021342392,0.09793795655994313,
91,-0.001712876958025603,0.19429582,0.4054573994818481,0.5549897214436852,0.1867155445182427,0.21610025816420886,0.11722327496860177,0.09793795655994313,
96,-0.0015482154763306192,0.19529742,0.4179845478715672,0.5549897214436852,0.1952856306734581,0.21610025816420886,0.12062987220739971,0.09793795655994313,
100,-0.0016916484894631135,0.19672859,0.4172006543615057,0.5549897214436852,0.1971095663526679,0.21610025816420886,0.12405466209195198,0.09793795655994313,
