epochs, EmbeddingSimilarity,nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,-0.004985090993958148,1.352098,0.3885964868221012,0.5339018671972119,0.17027008532696886,0.2308947666268195,0.11754271374182212,0.1438833776009538,
6,-0.007413886695091087,0.884638,0.3423977866695005,0.5339018671972119,0.1451162562796212,0.2308947666268195,0.09930920060575228,0.1438833776009538,
11,-0.0088644662273132,0.82802147,0.3871612934697041,0.5339018671972119,0.1614581597358765,0.2308947666268195,0.09947955742280011,0.1438833776009538,
16,-0.007907966552902962,0.7557205,0.46007238324052724,0.5339018671972119,0.22265761093732156,0.2308947666268195,0.13103724041045742,0.1438833776009538,
21,-0.007946754836465644,0.7001554,0.5015066059057826,0.5339018671972119,0.2525686588238554,0.2308947666268195,0.14548581515528947,0.1438833776009538,
26,-0.008631002512339572,0.65381813,0.5338757199493978,0.5339018671972119,0.2769787110530588,0.2308947666268195,0.1557031683143081,0.1438833776009538,
31,-0.0078783807302172,0.6134323,0.5561843083701467,0.5339018671972119,0.29792680546635153,0.2308947666268195,0.16736899123246843,0.1438833776009538,
36,-0.00837817715342187,0.5777962,0.5741343784892358,0.5339018671972119,0.3119420451501437,0.2308947666268195,0.17492428666607923,0.1438833776009538,
41,-0.006890654684830578,0.5469107,0.5803456244579547,0.5339018671972119,0.32395451865219166,0.2308947666268195,0.18611868938317894,0.1438833776009538,
46,-0.008484615835840295,0.51881695,0.601783444068769,0.5339018671972119,0.33753854329980804,0.2308947666268195,0.18817852226666032,0.1438833776009538,
51,-0.007043393169118144,0.5057863,0.6059157588973897,0.5339018671972119,0.3440534599849867,0.2308947666268195,0.2004163310037632,0.1438833776009538,
56,-0.010962738521868434,0.529119,0.6455434035497564,0.5339018671972119,0.36222800076488393,0.2308947666268195,0.1988196286114736,0.1438833776009538,
61,-0.012293615122796416,0.5545794,0.6357275231660107,0.5339018671972119,0.3494177656273866,0.2308947666268195,0.18473745898673308,0.1438833776009538,
66,-0.00874779810419876,0.5711634,0.6355887451168178,0.5339018671972119,0.35462741897011657,0.2308947666268195,0.1999234182740521,0.1438833776009538,
71,-0.007356163563452436,0.5899896,0.617412973684186,0.5339018671972119,0.347549774013892,0.2308947666268195,0.2049250155128745,0.1438833776009538,
76,-0.006510434469350476,0.60204494,0.6352377001783802,0.5339018671972119,0.3661342099544403,0.2308947666268195,0.21946102971464287,0.1438833776009538,
81,-0.006616708009094745,0.61108667,0.6398653713493518,0.5339018671972119,0.375538827087764,0.2308947666268195,0.2193587993893274,0.1438833776009538,
86,-0.0071613007434550464,0.6171266,0.6165896936417979,0.5339018671972119,0.35168829644302557,0.2308947666268195,0.21032425278260553,0.1438833776009538,
91,-0.007614001509282271,0.61764705,0.5816161606979062,0.5339018671972119,0.32350503774393974,0.2308947666268195,0.1933466835637901,0.1438833776009538,
96,-0.010087894226633452,0.6195152,0.5520331491956026,0.5339018671972119,0.29472538799185577,0.2308947666268195,0.17363079498907696,0.1438833776009538,
100,-0.011408604553090548,0.6226884,0.5545058849884388,0.5339018671972119,0.29267416157900933,0.2308947666268195,0.16918562050008323,0.1438833776009538,
