epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,4.406199,0.11966369118003693,0.42235739640881326,0.049768568020069646,0.18360531516214418,0.03365000633819561,0.09331628110039485,
6,3.414839,0.22083569423318603,0.42235739640881326,0.08482938757285063,0.18360531516214418,0.053015517998801644,0.09331628110039485,
11,2.9412014,0.26197273130144133,0.42235739640881326,0.10318551060579245,0.18360531516214418,0.06220999306811981,0.09331628110039485,
16,2.6093383,0.2734604331125964,0.42235739640881326,0.10928056706083958,0.18360531516214418,0.06465009400631824,0.09331628110039485,
21,2.3494973,0.28535121373066463,0.42235739640881326,0.1128822226010815,0.18360531516214418,0.06364052525331675,0.09331628110039485,
26,2.1350417,0.2939278755727082,0.42235739640881326,0.11892023499796293,0.18360531516214418,0.06562350295950914,0.09331628110039485,
31,2.0199158,0.3106167572460698,0.42235739640881326,0.12633273509017662,0.18360531516214418,0.07027465043021239,0.09331628110039485,
36,1.8992565,0.30836244355070613,0.42235739640881326,0.12978489508473884,0.18360531516214418,0.0724852878679926,0.09331628110039485,
41,1.8029151,0.29878374985253736,0.42235739640881326,0.12334269668707337,0.18360531516214418,0.06940054598540825,0.09331628110039485,
46,1.7381855,0.2967893246792212,0.42235739640881326,0.1258778296344079,0.18360531516214418,0.07187023685177459,0.09331628110039485,
51,1.7252569,0.3239294592517083,0.42235739640881326,0.13825902641468615,0.18360531516214418,0.07797216096449104,0.09331628110039485,
56,1.7647165,0.3623529673407161,0.42235739640881326,0.1541072229761444,0.18360531516214418,0.08529003513093279,0.09331628110039485,
61,1.7800996,0.3726239263488215,0.42235739640881326,0.15808915753614106,0.18360531516214418,0.08632979822334455,0.09331628110039485,
66,1.8090719,0.37479001037724224,0.42235739640881326,0.15694517198568192,0.18360531516214418,0.0870626313512732,0.09331628110039485,
71,1.8644841,0.36637172903999393,0.42235739640881326,0.1538466269302258,0.18360531516214418,0.08638418671953436,0.09331628110039485,
76,1.9046215,0.37015350896869464,0.42235739640881326,0.15284925006413938,0.18360531516214418,0.08622214243356204,0.09331628110039485,
81,1.9291521,0.37198846745010505,0.42235739640881326,0.15592799531664095,0.18360531516214418,0.0879277235789666,0.09331628110039485,
86,1.9460189,0.37057148759813935,0.42235739640881326,0.15207147380055328,0.18360531516214418,0.08495193343618032,0.09331628110039485,
91,2.031089,0.38738312520903406,0.42235739640881326,0.15917285639616893,0.18360531516214418,0.08818345314378247,0.09331628110039485,
96,2.0797849,0.3968438356936647,0.42235739640881326,0.16171480063296534,0.18360531516214418,0.08874339712895285,0.09331628110039485,
100,2.0963724,0.38929713114641923,0.42235739640881326,0.15469306786667536,0.18360531516214418,0.08500283790144932,0.09331628110039485,
