epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,0.4780443,0.15274455746540994,0.4190989201870897,0.06568602294864431,0.1502764688823167,0.045805184546734004,0.08457844695526598,
6,0.3003388,0.17757608815459777,0.4190989201870897,0.07511426869994946,0.1502764688823167,0.053288606907236344,0.08457844695526598,
11,0.2705577,0.2306721940272948,0.4190989201870897,0.09451116350426013,0.1502764688823167,0.06108993417056297,0.08457844695526598,
16,0.24833144,0.2456936648054101,0.4190989201870897,0.10410632868876671,0.1502764688823167,0.06579074447478125,0.08457844695526598,
21,0.23100871,0.2622642204547265,0.4190989201870897,0.11164276018355845,0.1502764688823167,0.06929785703495052,0.08457844695526598,
26,0.21652175,0.25989600476323194,0.4190989201870897,0.11312655105429685,0.1502764688823167,0.07114459792853642,0.08457844695526598,
31,0.20617457,0.26307833206246856,0.4190989201870897,0.11751530143181309,0.1502764688823167,0.07303952900219073,0.08457844695526598,
36,0.19831945,0.2754956780008556,0.4190989201870897,0.12110523952443338,0.1502764688823167,0.07264447513072514,0.08457844695526598,
41,0.1920125,0.26954091607646985,0.4190989201870897,0.11916703437984927,0.1502764688823167,0.07326645009702519,0.08457844695526598,
46,0.18679917,0.27083718436382226,0.4190989201870897,0.11993472485385084,0.1502764688823167,0.07348293062438013,0.08457844695526598,
51,0.1845396,0.289845159277094,0.4190989201870897,0.1321280226173805,0.1502764688823167,0.08126683714937666,0.08457844695526598,
56,0.19357973,0.34088858929455323,0.4190989201870897,0.1579386417008426,0.1502764688823167,0.10177192681249655,0.08457844695526598,
61,0.2013346,0.346458095777507,0.4190989201870897,0.15954377327536054,0.1502764688823167,0.10289497738721828,0.08457844695526598,
66,0.20555425,0.3399626932959684,0.4190989201870897,0.15292904951472697,0.1502764688823167,0.09807932655132788,0.08457844695526598,
71,0.2100604,0.34462600234753665,0.4190989201870897,0.1526218528019609,0.1502764688823167,0.09646470758321384,0.08457844695526598,
76,0.21774821,0.34116101429682494,0.4190989201870897,0.15443615388727389,0.1502764688823167,0.10100289318271213,0.08457844695526598,
81,0.22409885,0.34666992126774304,0.4190989201870897,0.1638075379233556,0.1502764688823167,0.10845640332922424,0.08457844695526598,
86,0.22998431,0.3342845857614754,0.4190989201870897,0.15733094724173555,0.1502764688823167,0.10508860785429704,0.08457844695526598,
91,0.23522584,0.3377353085949362,0.4190989201870897,0.159417925715779,0.1502764688823167,0.10723337864407477,0.08457844695526598,
96,0.23881628,0.3300282245248853,0.4190989201870897,0.15799500148667323,0.1502764688823167,0.1060783263957944,0.08457844695526598,
100,0.23913158,0.32650828985456054,0.4190989201870897,0.15575986583058926,0.1502764688823167,0.10525547389519348,0.08457844695526598,
