epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,1.4062299,0.24885899578944476,0.6704131836712595,0.08333800478622266,0.33031300941211345,0.04800373270737645,0.1538203528797656,
6,0.9236837,0.3266919740393699,0.6704131836712595,0.13475484171876914,0.33031300941211345,0.08033386048204928,0.1538203528797656,
11,0.8301829,0.40508632955405427,0.6704131836712595,0.19248254558783065,0.33031300941211345,0.10731277656028766,0.1538203528797656,
16,0.7755034,0.4482720457671107,0.6704131836712595,0.22340855024773806,0.33031300941211345,0.12314127219010307,0.1538203528797656,
21,0.7369414,0.4556746218334442,0.6704131836712595,0.2332515670231224,0.33031300941211345,0.1304394364859416,0.1538203528797656,
26,0.70400167,0.47807711934691505,0.6704131836712595,0.2475840248690875,0.33031300941211345,0.1377859393633363,0.1538203528797656,
31,0.67853755,0.48164941189144955,0.6704131836712595,0.25229843573061367,0.33031300941211345,0.13961525154286988,0.1538203528797656,
36,0.6601134,0.48646014560783024,0.6704131836712595,0.2575750993192652,0.33031300941211345,0.14384107009375313,0.1538203528797656,
41,0.6424531,0.4987100297045567,0.6704131836712595,0.26287730228146133,0.33031300941211345,0.14279146526882064,0.1538203528797656,
46,0.62791824,0.49890827558308154,0.6704131836712595,0.26728814039054694,0.33031300941211345,0.15062248757136193,0.1538203528797656,
51,0.6191587,0.49851134224155425,0.6704131836712595,0.2685012206888617,0.33031300941211345,0.14742033270220614,0.1538203528797656,
56,0.6347059,0.5263039496246451,0.6704131836712595,0.28176687587301186,0.33031300941211345,0.1599022691695065,0.1538203528797656,
61,0.6668115,0.5270903308859689,0.6704131836712595,0.2758948662558523,0.33031300941211345,0.15864674303326062,0.1538203528797656,
66,0.70332134,0.5328035105106111,0.6704131836712595,0.26501584704964726,0.33031300941211345,0.15566633673675925,0.1538203528797656,
71,0.7353443,0.5266261798304578,0.6704131836712595,0.2633255612746381,0.33031300941211345,0.16364077818519523,0.1538203528797656,
76,0.7464133,0.5147873392933012,0.6704131836712595,0.26237316258422433,0.33031300941211345,0.16589503857671162,0.1538203528797656,
81,0.7497069,0.518447219707288,0.6704131836712595,0.2713806940221062,0.33031300941211345,0.16808603575549128,0.1538203528797656,
86,0.7512345,0.5392860998050186,0.6704131836712595,0.2971404748895033,0.33031300941211345,0.17887444196512245,0.1538203528797656,
91,0.7550315,0.55573818541705,0.6704131836712595,0.3148361430127915,0.33031300941211345,0.1853193001825264,0.1538203528797656,
96,0.77256393,0.5706045693347613,0.6704131836712595,0.3234707518915972,0.33031300941211345,0.18885083808013328,0.1538203528797656,
100,0.7884072,0.5482546176607707,0.6704131836712595,0.30126729309760203,0.33031300941211345,0.18316792341551455,0.1538203528797656,
