epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,0.48120534,0.1551610063494524,0.41952373127810133,0.06639130195124966,0.15838976792792575,0.046177694853365085,0.08747673108979177,
6,0.30887088,0.16462520142036793,0.41952373127810133,0.07186611448467063,0.15838976792792575,0.05237935948282143,0.08747673108979177,
11,0.2797345,0.2155278746689725,0.41952373127810133,0.08661736923325125,0.15838976792792575,0.05745634375900888,0.08747673108979177,
16,0.25502104,0.23746463908977197,0.41952373127810133,0.09844342307386866,0.15838976792792575,0.06304680818659064,0.08747673108979177,
21,0.23711692,0.2253989945073946,0.41952373127810133,0.09940417792581771,0.15838976792792575,0.06589131065321463,0.08747673108979177,
26,0.21995683,0.2662645845808103,0.41952373127810133,0.11015346155758901,0.15838976792792575,0.06683144250218255,0.08747673108979177,
31,0.2054442,0.2585284187250401,0.41952373127810133,0.11138293785696354,0.15838976792792575,0.06902191646714764,0.08747673108979177,
36,0.19610508,0.265937551085877,0.41952373127810133,0.11487918104433932,0.15838976792792575,0.06985568857772945,0.08747673108979177,
41,0.18858908,0.2664537938258789,0.41952373127810133,0.11568868542054074,0.15838976792792575,0.06998065540721005,0.08747673108979177,
46,0.18403563,0.2725280954286289,0.41952373127810133,0.11557359873193425,0.15838976792792575,0.06685751465176018,0.08747673108979177,
51,0.18039018,0.29967306128297677,0.41952373127810133,0.1346538865187298,0.15838976792792575,0.08235056625558765,0.08747673108979177,
56,0.1883282,0.3668665803472898,0.41952373127810133,0.17047328543563958,0.15838976792792575,0.10542053896069821,0.08747673108979177,
61,0.1930998,0.3749101340825453,0.41952373127810133,0.17422413986056928,0.15838976792792575,0.10684461790819995,0.08747673108979177,
66,0.19706553,0.38355786337920517,0.41952373127810133,0.17522478481212272,0.15838976792792575,0.10435388795317896,0.08747673108979177,
71,0.1993669,0.3833952330805929,0.41952373127810133,0.17377696471380832,0.15838976792792575,0.10197320100590464,0.08747673108979177,
76,0.20416756,0.3901759282120532,0.41952373127810133,0.1776772180923767,0.15838976792792575,0.10503701794809861,0.08747673108979177,
81,0.20964058,0.3922837045116886,0.41952373127810133,0.1786013248740332,0.15838976792792575,0.10593189613643327,0.08747673108979177,
86,0.21251997,0.379613628805297,0.41952373127810133,0.16960551024120812,0.15838976792792575,0.10119999048221005,0.08747673108979177,
91,0.21498473,0.3699335746590256,0.41952373127810133,0.16659524424903976,0.15838976792792575,0.10102657609801376,0.08747673108979177,
96,0.21736878,0.36357077878191413,0.41952373127810133,0.16305462000499873,0.15838976792792575,0.1006030390346906,0.08747673108979177,
100,0.2206499,0.35457123841838745,0.41952373127810133,0.15939420363890716,0.15838976792792575,0.10009686916814309,0.08747673108979177,
