epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,4.556809,0.11872891850709295,0.5087466956790503,0.05041105727124099,0.2673111645229749,0.034223974305967145,0.13934647738097833,
6,3.4345376,0.22614700438732804,0.5087466956790503,0.08237482022545596,0.2673111645229749,0.04918380680990112,0.13934647738097833,
11,3.0080955,0.24684069234509098,0.5087466956790503,0.09803757609425737,0.2673111645229749,0.058500902904324775,0.13934647738097833,
16,2.624432,0.2825340007891735,0.5087466956790503,0.1112434723333085,0.2673111645229749,0.06310794919652815,0.13934647738097833,
21,2.3267238,0.2759782164449236,0.5087466956790503,0.1104835173505788,0.2673111645229749,0.06266887919311846,0.13934647738097833,
26,2.1346438,0.28966490309403453,0.5087466956790503,0.117671257254722,0.2673111645229749,0.06435864535953259,0.13934647738097833,
31,1.9908376,0.3032352857623848,0.5087466956790503,0.12621184708430888,0.2673111645229749,0.07023080780538075,0.13934647738097833,
36,1.9174205,0.300905802864803,0.5087466956790503,0.12589822602389555,0.2673111645229749,0.070103226805589,0.13934647738097833,
41,1.8462446,0.3016803525796752,0.5087466956790503,0.12731571285740517,0.2673111645229749,0.07105678224404412,0.13934647738097833,
46,1.7840307,0.30976163685591074,0.5087466956790503,0.13193705207797018,0.2673111645229749,0.07343421474671125,0.13934647738097833,
51,1.7413976,0.3305085636388964,0.5087466956790503,0.14207649205876308,0.2673111645229749,0.07908437633140127,0.13934647738097833,
56,1.8792019,0.3781455786298908,0.5087466956790503,0.1656957465309055,0.2673111645229749,0.09342292988893679,0.13934647738097833,
61,1.9675795,0.3975796196867931,0.5087466956790503,0.1762865644757696,0.2673111645229749,0.0998537853396871,0.13934647738097833,
66,1.9729104,0.4096640846258397,0.5087466956790503,0.18312829684962603,0.2673111645229749,0.10225511370822285,0.13934647738097833,
71,2.0099661,0.4068392195052214,0.5087466956790503,0.18340967496470617,0.2673111645229749,0.10191102637680233,0.13934647738097833,
76,2.0408661,0.4086651616627513,0.5087466956790503,0.18384684408202034,0.2673111645229749,0.10136811429565341,0.13934647738097833,
81,2.0678675,0.4100566119389813,0.5087466956790503,0.18178106273562872,0.2673111645229749,0.09983516062961718,0.13934647738097833,
86,2.106968,0.4171145409660416,0.5087466956790503,0.1807516364289917,0.2673111645229749,0.09854296530635051,0.13934647738097833,
91,2.1620219,0.4089632734694425,0.5087466956790503,0.17766408064200048,0.2673111645229749,0.09827529390513826,0.13934647738097833,
96,2.2041285,0.40754151694205876,0.5087466956790503,0.17306340906447348,0.2673111645229749,0.09583036899610042,0.13934647738097833,
100,2.2256775,0.3992386707643361,0.5087466956790503,0.16925400475486382,0.2673111645229749,0.09376243073475218,0.13934647738097833,
