epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,1.3802056,0.23612448224553453,0.6424958807836484,0.07595929220182593,0.3399385901999148,0.043019044893188335,0.1565998478582515,
6,0.91570455,0.3307933932742001,0.6424958807836484,0.13649553147386226,0.3399385901999148,0.07963279212426268,0.1565998478582515,
11,0.8307033,0.4126824581072283,0.6424958807836484,0.19339785879864319,0.3399385901999148,0.10470585389749638,0.1565998478582515,
16,0.77664065,0.4427655647394694,0.6424958807836484,0.21680290038822878,0.3399385901999148,0.11745019825778501,0.1565998478582515,
21,0.73535806,0.47051955530072415,0.6424958807836484,0.23806614583133465,0.3399385901999148,0.12674593874409967,0.1565998478582515,
26,0.705587,0.4695501750360885,0.6424958807836484,0.24150459036633068,0.3399385901999148,0.12438673524315622,0.1565998478582515,
31,0.66526943,0.4910875157694353,0.6424958807836484,0.2564342117919392,0.3399385901999148,0.13599472311233216,0.1565998478582515,
36,0.6342336,0.49601326941375157,0.6424958807836484,0.26286676610118825,0.3399385901999148,0.1427018984429209,0.1565998478582515,
41,0.61194205,0.4910187589790918,0.6424958807836484,0.25627669036440737,0.3399385901999148,0.13661484629064255,0.1565998478582515,
46,0.6162334,0.5429699444275067,0.6424958807836484,0.2891438766818893,0.3399385901999148,0.1612833178514793,0.1565998478582515,
51,0.6860098,0.36955204901029465,0.6424958807836484,0.19002207398517756,0.3399385901999148,0.09635056366402615,0.1565998478582515,
56,0.6522712,0.5912595468569132,0.6424958807836484,0.32643182693844564,0.3399385901999148,0.17512025032954226,0.1565998478582515,
61,0.6702123,0.620111467345432,0.6424958807836484,0.357419350509707,0.3399385901999148,0.19716337004582196,0.1565998478582515,
66,0.6804765,0.5990438174378431,0.6424958807836484,0.33952006428863263,0.3399385901999148,0.19540884534524958,0.1565998478582515,
71,0.6830731,0.5741008102526525,0.6424958807836484,0.3160208316145488,0.3399385901999148,0.18695780135384252,0.1565998478582515,
76,0.68788046,0.5467322949738548,0.6424958807836484,0.29603749232353416,0.3399385901999148,0.18042013433131354,0.1565998478582515,
81,0.6879496,0.5350580278734537,0.6424958807836484,0.2827980745282006,0.3399385901999148,0.16933495863170345,0.1565998478582515,
86,0.6914543,0.5450970473820127,0.6424958807836484,0.28989314078181255,0.3399385901999148,0.16959635639624607,0.1565998478582515,
91,0.69530654,0.5621331578763681,0.6424958807836484,0.29960990388403025,0.3399385901999148,0.17413000991979657,0.1565998478582515,
96,0.6824108,0.5495185438653768,0.6424958807836484,0.28810424357134634,0.3399385901999148,0.1662459042286296,0.1565998478582515,
100,0.70261174,0.5581249075477357,0.6424958807836484,0.2868139359074561,0.3399385901999148,0.165917955562692,0.1565998478582515,
