epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,4.5460505,0.1259383953791544,0.40981658618277933,0.05247995460984458,0.17953766655358772,0.03536724730074731,0.09230423793318958,
6,3.4639673,0.24243793723163617,0.40981658618277933,0.0880345129095439,0.17953766655358772,0.051946716629210646,0.09230423793318958,
11,2.9660285,0.2649613035479717,0.40981658618277933,0.10180802677485142,0.17953766655358772,0.059967256312706635,0.09230423793318958,
16,2.5502102,0.2678664455400985,0.40981658618277933,0.10643914523475166,0.17953766655358772,0.06396354097810684,0.09230423793318958,
21,2.2300193,0.3133102914101587,0.40981658618277933,0.12623872468356856,0.17953766655358772,0.07099849174242172,0.09230423793318958,
26,1.9897766,0.3044693047052182,0.40981658618277933,0.12513643209009664,0.17953766655358772,0.07140239366775453,0.09230423793318958,
31,1.87216,0.3132709713389539,0.40981658618277933,0.1288634809855397,0.17953766655358772,0.07261178529416991,0.09230423793318958,
36,1.7440096,0.3155275301413066,0.40981658618277933,0.13446325903365938,0.17953766655358772,0.0775217297956976,0.09230423793318958,
41,1.659611,0.32133223466493493,0.40981658618277933,0.1373733030024493,0.17953766655358772,0.07868258052830246,0.09230423793318958,
46,1.6164371,0.32581077572665984,0.40981658618277933,0.13851080510664662,0.17953766655358772,0.07938465664098178,0.09230423793318958,
51,1.5615934,0.3307530314577393,0.40981658618277933,0.14162288722504238,0.17953766655358772,0.08107581694928441,0.09230423793318958,
56,1.6330183,0.36459034824812486,0.40981658618277933,0.15891048219642784,0.17953766655358772,0.08831358887344239,0.09230423793318958,
61,1.7430708,0.3834454326271162,0.40981658618277933,0.16702772583676764,0.17953766655358772,0.08977192062658633,0.09230423793318958,
66,1.771995,0.3853000240315605,0.40981658618277933,0.16520828306693455,0.17953766655358772,0.08948399444232717,0.09230423793318958,
71,1.7888703,0.3867001241024426,0.40981658618277933,0.1619876281816756,0.17953766655358772,0.08850520461972002,0.09230423793318958,
76,1.8017299,0.3899087078753841,0.40981658618277933,0.16258770878767884,0.17953766655358772,0.08796250946468614,0.09230423793318958,
81,1.8200334,0.39345807209511086,0.40981658618277933,0.16363769625538704,0.17953766655358772,0.08844892506398287,0.09230423793318958,
86,1.8424212,0.40057409220593876,0.40981658618277933,0.16575209961554938,0.17953766655358772,0.09036090079151576,0.09230423793318958,
91,1.8646898,0.39869666032170875,0.40981658618277933,0.16391944954776533,0.17953766655358772,0.08904756475949789,0.09230423793318958,
96,1.8965667,0.38805577215532744,0.40981658618277933,0.1619116677016912,0.17953766655358772,0.0893769730826163,0.09230423793318958,
100,1.9102299,0.3782898348955465,0.40981658618277933,0.15653022044138062,0.17953766655358772,0.08758641716919632,0.09230423793318958,
