epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,1.3886411,0.21312338349949872,0.6596177845043163,0.07057763716128027,0.36234778109399,0.040666377960752245,0.16984812158725335,
6,0.93124396,0.3126616961413826,0.6596177845043163,0.1256692277550431,0.36234778109399,0.07426577862031056,0.16984812158725335,
11,0.8425319,0.3941161155139578,0.6596177845043163,0.18271192402934963,0.36234778109399,0.10043289459515019,0.16984812158725335,
16,0.78603363,0.4284023750987183,0.6596177845043163,0.21186468540140937,0.36234778109399,0.11564702331448838,0.16984812158725335,
21,0.74276984,0.44976933289464266,0.6596177845043163,0.229100335593981,0.36234778109399,0.12312217614190545,0.16984812158725335,
26,0.7118369,0.48146109344743154,0.6596177845043163,0.24319306856327497,0.36234778109399,0.12888292327277712,0.16984812158725335,
31,0.6724534,0.459822679784763,0.6596177845043163,0.23681707099953964,0.36234778109399,0.11922349306776217,0.16984812158725335,
36,0.64791834,0.5005187758563996,0.6596177845043163,0.2596209742701446,0.36234778109399,0.13403461306845255,0.16984812158725335,
41,0.61871743,0.4885580229259703,0.6596177845043163,0.26028538215902497,0.36234778109399,0.13349339212191014,0.16984812158725335,
46,0.60875326,0.5159523623914328,0.6596177845043163,0.2792440503424865,0.36234778109399,0.15060143337266957,0.16984812158725335,
51,0.6362093,0.5530262276102291,0.6596177845043163,0.3083676563464328,0.36234778109399,0.17446200584405808,0.16984812158725335,
56,0.6155315,0.5568108339638564,0.6596177845043163,0.3083726603836103,0.36234778109399,0.17278236135864966,0.16984812158725335,
61,0.62486726,0.5550534727642705,0.6596177845043163,0.3068765787359183,0.36234778109399,0.16296164801830942,0.16984812158725335,
66,0.6714602,0.6166787120578906,0.6596177845043163,0.3405607128067898,0.36234778109399,0.18337982480069573,0.16984812158725335,
71,0.6644089,0.5895724910823388,0.6596177845043163,0.3222235169794977,0.36234778109399,0.1743635475734331,0.16984812158725335,
76,0.6871624,0.5809619846523593,0.6596177845043163,0.3091637677051136,0.36234778109399,0.1735700112009395,0.16984812158725335,
81,0.7116304,0.5816158500580151,0.6596177845043163,0.3079312376502523,0.36234778109399,0.17758146438932212,0.16984812158725335,
86,0.68399745,0.4633460599294474,0.6596177845043163,0.24565183018973688,0.36234778109399,0.1417778797699688,0.16984812158725335,
91,0.72227365,0.5439180540230415,0.6596177845043163,0.29928363775435596,0.36234778109399,0.18554101840518628,0.16984812158725335,
96,0.70172006,0.5145650465943831,0.6596177845043163,0.27705710156230323,0.36234778109399,0.16625987120382169,0.16984812158725335,
100,0.71340394,0.5282046007295497,0.6596177845043163,0.28224311293925186,0.36234778109399,0.1669271093249175,0.16984812158725335,
