epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,4.2341356,0.11524786514246994,0.3919383266400888,0.052082295527052666,0.21252062420158085,0.03738615653908647,0.1247077643869484,
6,3.3492498,0.23457323843525962,0.3919383266400888,0.08840331742994308,0.21252062420158085,0.052400943304302054,0.1247077643869484,
11,2.8508952,0.2599407791350344,0.3919383266400888,0.10482172548000991,0.21252062420158085,0.06227982542323621,0.1247077643869484,
16,2.4831824,0.2695035872818692,0.3919383266400888,0.10957855655482374,0.21252062420158085,0.06438862332756834,0.1247077643869484,
21,2.2239096,0.29384806593663654,0.3919383266400888,0.11795489432559399,0.21252062420158085,0.06475367512275532,0.1247077643869484,
26,2.0305054,0.291855388833995,0.3919383266400888,0.12213697030982029,0.21252062420158085,0.06853295072269848,0.1247077643869484,
31,1.8949133,0.3078230278622818,0.3919383266400888,0.12651119523385015,0.21252062420158085,0.07006868915593373,0.1247077643869484,
36,1.790797,0.3061396179048544,0.3919383266400888,0.12992408921630996,0.21252062420158085,0.07311198333221955,0.1247077643869484,
41,1.7277111,0.29782143318853943,0.3919383266400888,0.1275256050414502,0.21252062420158085,0.07132106686780894,0.1247077643869484,
46,1.6629368,0.3118734011009124,0.3919383266400888,0.1358220639153145,0.21252062420158085,0.07686915637553723,0.1247077643869484,
51,1.6657189,0.3497391713445071,0.3919383266400888,0.15360877836715756,0.21252062420158085,0.08670917239429474,0.1247077643869484,
56,1.7695075,0.3882936817041978,0.3919383266400888,0.16631441902962965,0.21252062420158085,0.09058664855741749,0.1247077643869484,
61,1.7793264,0.3994973922512229,0.3919383266400888,0.1720866286633648,0.21252062420158085,0.09279337406342489,0.1247077643869484,
66,1.7865429,0.40083287113695554,0.3919383266400888,0.17037354051941753,0.21252062420158085,0.09039671602422213,0.1247077643869484,
71,1.8288659,0.394468573938605,0.3919383266400888,0.167836220342029,0.21252062420158085,0.08903702085071316,0.1247077643869484,
76,1.901651,0.40137701703641226,0.3919383266400888,0.168316463157663,0.21252062420158085,0.09027969733916834,0.1247077643869484,
81,1.9753402,0.40222089743936656,0.3919383266400888,0.16738186642835046,0.21252062420158085,0.0913441577339104,0.1247077643869484,
86,2.042415,0.40973907979729424,0.3919383266400888,0.17291139666791552,0.21252062420158085,0.09454546396480286,0.1247077643869484,
91,2.0766659,0.3980173942491435,0.3919383266400888,0.1631618251391401,0.21252062420158085,0.09097759776357753,0.1247077643869484,
96,2.0936077,0.3882592707325516,0.3919383266400888,0.16025920653816342,0.21252062420158085,0.08943669491456213,0.1247077643869484,
100,2.0956264,0.3922778840591344,0.3919383266400888,0.16064717624683417,0.21252062420158085,0.08896752530692138,0.1247077643869484,
