epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,1.4045029,0.2282758373499556,0.6692766400682658,0.07621386950822036,0.33226038832008276,0.04438662056068614,0.15682980369369384,
6,0.9339879,0.2950716958523931,0.6692766400682658,0.117540789635734,0.33226038832008276,0.0706408780732506,0.15682980369369384,
11,0.83578837,0.37618665572673715,0.6692766400682658,0.17236884759214155,0.33226038832008276,0.09544573445281057,0.15682980369369384,
16,0.77479196,0.44064677795913376,0.6692766400682658,0.22210456408757268,0.33226038832008276,0.11510644505364169,0.15682980369369384,
21,0.7336945,0.452270512080293,0.6692766400682658,0.22933168994835212,0.33226038832008276,0.11817071056610519,0.15682980369369384,
26,0.6879715,0.46936323847342376,0.6692766400682658,0.23890178712057378,0.33226038832008276,0.12307936955723642,0.15682980369369384,
31,0.65573555,0.478069984092692,0.6692766400682658,0.25316245421498557,0.33226038832008276,0.13617751788079557,0.15682980369369384,
36,0.6225338,0.48480844846975746,0.6692766400682658,0.2567452050683163,0.33226038832008276,0.13943247971709513,0.15682980369369384,
41,0.6026011,0.491803738623773,0.6692766400682658,0.26435489831004855,0.33226038832008276,0.14910112647029283,0.15682980369369384,
46,0.60073644,0.5146226435841479,0.6692766400682658,0.27631352509394447,0.33226038832008276,0.15434641961393844,0.15682980369369384,
51,0.75995016,0.3036656565099663,0.6692766400682658,0.1570483481220304,0.33226038832008276,0.07902097187775008,0.15682980369369384,
56,1.6012777,0.23388218680525347,0.6692766400682658,0.1062505937432925,0.33226038832008276,0.046756991481609465,0.15682980369369384,
61,1.6655405,0.3050505380196166,0.6692766400682658,0.12662895467199425,0.33226038832008276,0.0520548678428131,0.15682980369369384,
66,1.4760147,0.30359527040648704,0.6692766400682658,0.12480162115324947,0.33226038832008276,0.0511721465712797,0.15682980369369384,
71,1.0766832,0.3890265357597906,0.6692766400682658,0.16592366374556422,0.33226038832008276,0.07135109446951327,0.15682980369369384,
76,0.78232896,0.48398487968999454,0.6692766400682658,0.2244352687059384,0.33226038832008276,0.1070043662026961,0.15682980369369384,
81,0.77662337,0.5172171491295485,0.6692766400682658,0.26054755551726066,0.33226038832008276,0.13826365036021881,0.15682980369369384,
86,0.7705903,0.5317981467120921,0.6692766400682658,0.2793980118450664,0.33226038832008276,0.15688518151909975,0.15682980369369384,
91,0.7476728,0.4871466061551456,0.6692766400682658,0.25664997227422814,0.33226038832008276,0.14374449740913312,0.15682980369369384,
96,0.76132417,0.5436058097201014,0.6692766400682658,0.29832943269229867,0.33226038832008276,0.1739728030324387,0.15682980369369384,
100,0.7844994,0.5662544229653559,0.6692766400682658,0.3143130032321006,0.33226038832008276,0.1887595998214929,0.15682980369369384,
