epochs, EmbeddingSimilarity,nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,-0.007252004898156651,1.6655668,0.430354908368301,0.6469926395292268,0.16656355886310226,0.3110049005886792,0.10315047506930071,0.17159362602712103,
6,-0.010080580816901755,1.1191219,0.3351151050513095,0.6469926395292268,0.14030640257356095,0.3110049005886792,0.09492027283688131,0.17159362602712103,
11,-0.011634901490453509,1.0347421,0.3917681809377219,0.6469926395292268,0.16694447080594652,0.3110049005886792,0.10278449326775568,0.17159362602712103,
16,-0.012394287972735379,0.9486305,0.4505529833020974,0.6469926395292268,0.21278335681057267,0.3110049005886792,0.12295418816798588,0.17159362602712103,
21,-0.013045499869552928,0.886251,0.4972744348617263,0.6469926395292268,0.2435419952904846,0.3110049005886792,0.13901924261739954,0.17159362602712103,
26,-0.015109930573686871,0.83289504,0.5192580745288803,0.6469926395292268,0.26466061831973337,0.3110049005886792,0.14646378739688268,0.17159362602712103,
31,-0.014925904943646777,0.78610003,0.5356416235450175,0.6469926395292268,0.27448080858734375,0.3110049005886792,0.15119355144770988,0.17159362602712103,
36,-0.010058995492865735,0.74051726,0.5616476408099464,0.6469926395292268,0.3056896017703895,0.3110049005886792,0.17726767699960122,0.17159362602712103,
41,-0.010159982256093464,0.70089966,0.5531810655714763,0.6469926395292268,0.3029747939191759,0.3110049005886792,0.17996627877850882,0.17159362602712103,
46,-0.01266766066024587,0.6654697,0.5722211231009766,0.6469926395292268,0.3114828175007757,0.3110049005886792,0.17873490678155193,0.17159362602712103,
51,-0.009122589109217077,0.64461416,0.5937330990597992,0.6469926395292268,0.33877991784421696,0.3110049005886792,0.20031834547870017,0.17159362602712103,
56,-0.0086371787100712,0.67003864,0.6238784275432061,0.6469926395292268,0.3678018954935694,0.3110049005886792,0.22149781731362692,0.17159362602712103,
61,-0.009173263870006918,0.69591343,0.6316970998296646,0.6469926395292268,0.3695172723275719,0.3110049005886792,0.22047910779589605,0.17159362602712103,
66,-0.010623175031572394,0.71352684,0.6376575694384544,0.6469926395292268,0.36911574488704707,0.3110049005886792,0.21736505244403412,0.17159362602712103,
71,-0.009316558773370712,0.72524273,0.6241886089710671,0.6469926395292268,0.343900396902407,0.3110049005886792,0.203169328276219,0.17159362602712103,
76,-0.011495159886682307,0.7355136,0.6123200640130664,0.6469926395292268,0.33148783272119037,0.3110049005886792,0.19355899442319718,0.17159362602712103,
81,-0.012550980069139822,0.74777734,0.5794016829391844,0.6469926395292268,0.30142359535768565,0.3110049005886792,0.1765036218559939,0.17159362602712103,
86,-0.013549220415678197,0.7595117,0.552329100599861,0.6469926395292268,0.28158046073338416,0.3110049005886792,0.1672325025029232,0.17159362602712103,
91,-0.01199944766508939,0.7686763,0.5410090518770597,0.6469926395292268,0.27792683472174856,0.3110049005886792,0.17104956792151307,0.17159362602712103,
96,-0.010494867033427327,0.7785455,0.5448622600084642,0.6469926395292268,0.28338291144113464,0.3110049005886792,0.1773937563313301,0.17159362602712103,
100,-0.012187096901394663,0.78422856,0.5405595102765328,0.6469926395292268,0.2801615062613049,0.3110049005886792,0.17379415396457218,0.17159362602712103,
