epochs, EmbeddingSimilarity,nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,-0.004442821094556405,1.6622968,0.44611083160232196,0.6732562673002178,0.16270745536096604,0.31834620067799135,0.0968087574711525,0.15991851303629426,
6,-0.006038882700617578,1.1249677,0.322725892874318,0.6732562673002178,0.13997195621905073,0.31834620067799135,0.09672407476145078,0.15991851303629426,
11,-0.007780131384259242,1.0477811,0.3768321386242042,0.6732562673002178,0.15293858377365158,0.31834620067799135,0.09596369709839668,0.15991851303629426,
16,-0.007740850963778739,0.9529396,0.45157972210162906,0.6732562673002178,0.20993182699638827,0.31834620067799135,0.12268317860140286,0.15991851303629426,
21,-0.008248598283188725,0.8887989,0.5080329303415411,0.6732562673002178,0.24951170977627446,0.31834620067799135,0.13897835961396024,0.15991851303629426,
26,-0.008914055359127974,0.8380282,0.5159274452898986,0.6732562673002178,0.2627241285775729,0.31834620067799135,0.14767198038699833,0.15991851303629426,
31,-0.005886233940037858,0.793686,0.5355684586626989,0.6732562673002178,0.27760100180620706,0.31834620067799135,0.1639715777523134,0.15991851303629426,
36,-0.007396567079487498,0.7515407,0.5447760389188591,0.6732562673002178,0.2836388239334552,0.31834620067799135,0.16301566034001091,0.15991851303629426,
41,-0.007603093026153767,0.7179619,0.5647750530429442,0.6732562673002178,0.30238715001813504,0.31834620067799135,0.17120222925911388,0.15991851303629426,
46,-0.007212838260669995,0.6854021,0.573264107084685,0.6732562673002178,0.3157920645243739,0.31834620067799135,0.18152931541331827,0.15991851303629426,
51,-0.005320813400044274,0.66344154,0.5833295141090881,0.6732562673002178,0.3268072814900036,0.31834620067799135,0.1943316886459477,0.15991851303629426,
56,-0.005247111606929411,0.6913118,0.6449231433100583,0.6732562673002178,0.37663333864136017,0.31834620067799135,0.22473905770838418,0.15991851303629426,
61,-0.006757883896348987,0.709432,0.6615391991916064,0.6732562673002178,0.37816056124077796,0.31834620067799135,0.21715947733887372,0.15991851303629426,
66,-0.009418678852298386,0.7257171,0.6543601997084034,0.6732562673002178,0.35888482121136084,0.31834620067799135,0.19363129409165708,0.15991851303629426,
71,-0.010094672147050556,0.74067056,0.6467655969307177,0.6732562673002178,0.34474818390972345,0.31834620067799135,0.18629233270027165,0.15991851303629426,
76,-0.008772999206579429,0.7518222,0.6292930346785264,0.6732562673002178,0.3381702432461551,0.31834620067799135,0.1906775098826491,0.15991851303629426,
81,-0.00767799712741695,0.76115084,0.6094296217068725,0.6732562673002178,0.3186952370536146,0.31834620067799135,0.18468998683974833,0.15991851303629426,
86,-0.006606895559408527,0.7704463,0.5977940223695942,0.6732562673002178,0.31487000201493104,0.31834620067799135,0.18667669764249709,0.15991851303629426,
91,-0.006648965666982844,0.7791163,0.5984120570409394,0.6732562673002178,0.3251093523061442,0.31834620067799135,0.19639941635748845,0.15991851303629426,
96,-0.006821484862678299,0.7815042,0.595931759808763,0.6732562673002178,0.3261585993707608,0.31834620067799135,0.1956833696023857,0.15991851303629426,
100,-0.007539508700698078,0.782984,0.5901447290778487,0.6732562673002178,0.3177872917116535,0.31834620067799135,0.18814249499025934,0.15991851303629426,
