epochs, EmbeddingSimilarity,nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,-0.008543986461338271,1.6545069,0.48599658671615487,0.7218754177144275,0.17085532616907756,0.3684734116088991,0.09560838422678321,0.17751735190143025,
6,-0.012831382922455706,1.1203034,0.3335440672845421,0.7218754177144275,0.14074201189877042,0.3684734116088991,0.0963408115198182,0.17751735190143025,
11,-0.013143780036635355,1.041358,0.38526151398265496,0.7218754177144275,0.16824086280141234,0.3684734116088991,0.10795626359151063,0.17751735190143025,
16,-0.013058851584281566,0.960573,0.4569858130248408,0.7218754177144275,0.21351300011663,0.3684734116088991,0.1243181773938285,0.17751735190143025,
21,-0.014781533392519567,0.8969668,0.47897340358876495,0.7218754177144275,0.23235705343719526,0.3684734116088991,0.13379880532629826,0.17751735190143025,
26,-0.015360004347805099,0.84800076,0.5145764918018987,0.7218754177144275,0.25547254795767166,0.3684734116088991,0.14269044583592339,0.17751735190143025,
31,-0.010097833276795852,0.80672336,0.535141471901029,0.7218754177144275,0.27881927895281616,0.3684734116088991,0.16799529700099652,0.17751735190143025,
36,-0.012111858226424793,0.7586136,0.5491843837597348,0.7218754177144275,0.2845566732852056,0.3684734116088991,0.16271813902110424,0.17751735190143025,
41,-0.012698363878653293,0.72289705,0.5651389589434203,0.7218754177144275,0.3003221394188354,0.3684734116088991,0.1698174587668891,0.17751735190143025,
46,-0.011506562224834723,0.6927534,0.5637464481890928,0.7218754177144275,0.3025403237272113,0.3684734116088991,0.17684885244209536,0.17751735190143025,
51,-0.011779929171422857,0.6746649,0.5886119991547273,0.7218754177144275,0.3275849698480398,0.3684734116088991,0.1888867188679881,0.17751735190143025,
56,-0.009713535143819169,0.7059848,0.6133407607769898,0.7218754177144275,0.3501435436883134,0.3684734116088991,0.21062767709861943,0.17751735190143025,
61,-0.01053201798404106,0.7437117,0.6088452248836097,0.7218754177144275,0.3391317979267579,0.3684734116088991,0.20542153345433456,0.17751735190143025,
66,-0.011216133891567235,0.7608909,0.6144585083427024,0.7218754177144275,0.3372375412321486,0.3684734116088991,0.1987485346637443,0.17751735190143025,
71,-0.013411980943864924,0.766505,0.6019827726510086,0.7218754177144275,0.3194556466363225,0.3684734116088991,0.18059194507515094,0.17751735190143025,
76,-0.013323463650671438,0.7720549,0.5935649769078283,0.7218754177144275,0.30807483817455344,0.3684734116088991,0.1751377716499677,0.17751735190143025,
81,-0.013641928488582518,0.7793584,0.5864322391194666,0.7218754177144275,0.30759717902844397,0.3684734116088991,0.1771038702706435,0.17751735190143025,
86,-0.014273904656381443,0.7847969,0.5933606248362867,0.7218754177144275,0.3146622335363565,0.3684734116088991,0.18036822437318972,0.17751735190143025,
91,-0.014700585161026276,0.79297626,0.5790411726206894,0.7218754177144275,0.30091645163543035,0.3684734116088991,0.17264954133969837,0.17751735190143025,
96,-0.01239999011480033,0.8043897,0.5632241435597587,0.7218754177144275,0.29133558642868085,0.3684734116088991,0.17447275859748956,0.17751735190143025,
100,-0.011564507609962544,0.812983,0.5529074984252697,0.7218754177144275,0.2829385419386132,0.3684734116088991,0.1719948107846576,0.17751735190143025,
