epochs, EmbeddingSimilarity,nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,-0.014807447149700325,4.679934,0.23100792777237592,0.5159368725430558,0.0821790557725771,0.18922092914935798,0.05027489432614054,0.09524231098374557,
6,-0.016834809240775163,3.400402,0.304514825284541,0.5159368725430558,0.12438084366119045,0.18922092914935798,0.08081939768114935,0.09524231098374557,
11,-0.016332756136701085,2.968288,0.37270831159190115,0.5159368725430558,0.15112446329214296,0.18922092914935798,0.09199548829416244,0.09524231098374557,
16,-0.01776076218871061,2.589198,0.42732668526739614,0.5159368725430558,0.17798985604583337,0.18922092914935798,0.09977981958775942,0.09524231098374557,
21,-0.01601273205115836,2.2674477,0.44058409216294053,0.5159368725430558,0.19443627571235206,0.18922092914935798,0.1133211693411944,0.09524231098374557,
26,-0.018764893075234473,1.9744955,0.43190197828350707,0.5159368725430558,0.19213001798083176,0.18922092914935798,0.10818679629947142,0.09524231098374557,
31,-0.016487542840560997,1.7675742,0.4620763620857721,0.5159368725430558,0.21559925218656778,0.18922092914935798,0.1240894789875742,0.09524231098374557,
36,-0.018570776492730232,1.5916485,0.4638337078477269,0.5159368725430558,0.21491890605602806,0.18922092914935798,0.12048591413033838,0.09524231098374557,
41,-0.01778400980684321,1.4621115,0.468583393121561,0.5159368725430558,0.2285045103617585,0.18922092914935798,0.13098753253396572,0.09524231098374557,
46,-0.019092528091160865,1.3800149,0.48020808982694374,0.5159368725430558,0.23718808593812224,0.18922092914935798,0.13515583290064076,0.09524231098374557,
51,-0.016880985231046933,1.2988243,0.5013656529682332,0.5159368725430558,0.25224110279050344,0.18922092914935798,0.1449680455556697,0.09524231098374557,
56,-0.01646253960870111,1.3568344,0.5297418840685827,0.5159368725430558,0.2649796677057988,0.18922092914935798,0.15191123943113854,0.09524231098374557,
61,-0.01685926019946736,1.4219475,0.5328448023436109,0.5159368725430558,0.2656486246068773,0.18922092914935798,0.15314823472261893,0.09524231098374557,
66,-0.017425271917236574,1.4792571,0.5199013506862891,0.5159368725430558,0.25285714305992246,0.18922092914935798,0.14599805063223664,0.09524231098374557,
71,-0.018372685412949202,1.5396707,0.5105957724565512,0.5159368725430558,0.23963987968343378,0.18922092914935798,0.13867328018869673,0.09524231098374557,
76,-0.019294478227092716,1.5986267,0.502681934114699,0.5159368725430558,0.23673586732649307,0.18922092914935798,0.13770812165206578,0.09524231098374557,
81,-0.01913336758770554,1.6544011,0.49579640916218914,0.5159368725430558,0.22800138072234208,0.18922092914935798,0.13074002754900385,0.09524231098374557,
86,-0.020507165066415433,1.710159,0.4993433966489412,0.5159368725430558,0.2308424252239176,0.18922092914935798,0.13167421784048156,0.09524231098374557,
91,-0.019663473884252682,1.7577503,0.5095548338607274,0.5159368725430558,0.2403406623754127,0.18922092914935798,0.13489941421899246,0.09524231098374557,
96,-0.019022382770092282,1.7926819,0.5125342004667616,0.5159368725430558,0.2406926708388419,0.18922092914935798,0.13426173322408066,0.09524231098374557,
100,-0.020090970368491865,1.8173562,0.5082868985567282,0.5159368725430558,0.2362620144477004,0.18922092914935798,0.13295461419180468,0.09524231098374557,
