epochs, EmbeddingSimilarity,nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,-0.0019491055144207987,0.7076896,0.19866398960987083,0.4624846128363162,0.07811387267725078,0.15712515492196932,0.05195827190259707,0.08743309886240569,
6,-0.0022420042075499986,0.462927,0.1919952213142081,0.4624846128363162,0.09430887648323126,0.15712515492196932,0.07233986916971148,0.08743309886240569,
11,-0.0021214005571917197,0.4290787,0.21989279882213472,0.4624846128363162,0.10403439508061162,0.15712515492196932,0.07790842848630626,0.08743309886240569,
16,-0.002447206819495139,0.3951377,0.25323786714569047,0.4624846128363162,0.11065279414034242,0.15712515492196932,0.07844377696271486,0.08743309886240569,
21,-0.001739047240911734,0.35624087,0.286314563557385,0.4624846128363162,0.13626866304484886,0.15712515492196932,0.09787849849014789,0.08743309886240569,
26,-0.0017017587000199732,0.32160744,0.3179496661898607,0.4624846128363162,0.14866730687434715,0.15712515492196932,0.10363790415372055,0.08743309886240569,
31,-0.0016320212404289172,0.2886603,0.32002085069420777,0.4624846128363162,0.15223538193869954,0.15712515492196932,0.1061033769599563,0.08743309886240569,
36,-0.0016772242946816408,0.2597,0.32215866994908354,0.4624846128363162,0.15829582492931815,0.15712515492196932,0.10901923229452642,0.08743309886240569,
41,-0.0018965443541918627,0.23493883,0.3469582645739652,0.4624846128363162,0.16522397592059776,0.15712515492196932,0.11030501154966978,0.08743309886240569,
46,-0.0016881897601898383,0.21701217,0.35134368355132517,0.4624846128363162,0.17607897620559415,0.15712515492196932,0.11839369567770291,0.08743309886240569,
51,-0.002075416810105702,0.20282696,0.3667595972178644,0.4624846128363162,0.18064733017774834,0.15712515492196932,0.11777139688647471,0.08743309886240569,
56,-0.0025109648097885766,0.21270661,0.3998878851835115,0.4624846128363162,0.19162711386658574,0.15712515492196932,0.12268507223332088,0.08743309886240569,
61,-0.0028565157559779534,0.22544424,0.4281860021514677,0.4624846128363162,0.1967982307896785,0.15712515492196932,0.1236397775094316,0.08743309886240569,
66,-0.0026136670374481623,0.23779686,0.4184741242288286,0.4624846128363162,0.1890406649182298,0.15712515492196932,0.1208936785562073,0.08743309886240569,
71,-0.0024268578218444234,0.24681266,0.40689321336369666,0.4624846128363162,0.186700856847085,0.15712515492196932,0.12456921048406598,0.08743309886240569,
76,-0.0019333802971843626,0.25546923,0.38587038975721893,0.4624846128363162,0.18748547539355467,0.15712515492196932,0.12989100541075904,0.08743309886240569,
81,-0.0017928127921713142,0.26602313,0.39102407195972355,0.4624846128363162,0.18961013890780162,0.15712515492196932,0.13180090148985277,0.08743309886240569,
86,-0.0023103933012704105,0.2720604,0.38839278019911033,0.4624846128363162,0.1818816900183114,0.15712515492196932,0.12446230506453951,0.08743309886240569,
91,-0.002428208628646804,0.27546024,0.39393822671236756,0.4624846128363162,0.1824413446993746,0.15712515492196932,0.12331300898900872,0.08743309886240569,
96,-0.0024150735995941614,0.27944434,0.3972157506218863,0.4624846128363162,0.1849172187412345,0.15712515492196932,0.12613500819912277,0.08743309886240569,
100,-0.0023033780286062055,0.2825779,0.39139509558679064,0.4624846128363162,0.18279972554142565,0.15712515492196932,0.12534033904305208,0.08743309886240569,
