epochs, EmbeddingSimilarity,nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,-0.002293704470069768,0.72075665,0.23303913571305712,0.5176359850686242,0.09145148233306633,0.19118045355520366,0.06125031429522301,0.10406771375255636,
6,-0.003011038002336616,0.45537204,0.207577056929566,0.5176359850686242,0.10026700749558493,0.19118045355520366,0.07627914107851226,0.10406771375255636,
11,-0.0029224334684480402,0.42282015,0.22126924809231685,0.5176359850686242,0.09994118769985824,0.19118045355520366,0.07360292213587692,0.10406771375255636,
16,-0.0025343204750356363,0.3871287,0.2530818461149027,0.5176359850686242,0.11291105563295023,0.19118045355520366,0.08073487589465722,0.10406771375255636,
21,-0.0024382048254745106,0.35380912,0.2866415536890805,0.5176359850686242,0.13205607198906588,0.19118045355520366,0.09358541606139871,0.10406771375255636,
26,-0.0027911373998909038,0.32425696,0.31698859153150966,0.5176359850686242,0.14169680225863648,0.19118045355520366,0.09536560276801946,0.10406771375255636,
31,-0.0023822465665740327,0.29735994,0.3304004815198323,0.5176359850686242,0.1532763044821957,0.19118045355520366,0.10443218090661947,0.10406771375255636,
36,-0.0023468353422256023,0.27317247,0.33822870149278383,0.5176359850686242,0.1616370185159744,0.19118045355520366,0.11010461548662952,0.10406771375255636,
41,-0.0023457477896556074,0.25304502,0.3346159470299466,0.5176359850686242,0.1578603359346136,0.19118045355520366,0.10536304156508931,0.10406771375255636,
46,-0.002228578806776427,0.2350313,0.33617254353600057,0.5176359850686242,0.16226712632719315,0.19118045355520366,0.10846193775022354,0.10406771375255636,
51,-0.0025567979002575716,0.2220044,0.35814752634364444,0.5176359850686242,0.17408987957003777,0.19118045355520366,0.11477446887777595,0.10406771375255636,
56,-0.003609239300437131,0.23387949,0.3814860819107977,0.5176359850686242,0.17589741406520532,0.19118045355520366,0.10864715103583494,0.10406771375255636,
61,-0.002582248503929113,0.24522449,0.3709890866026691,0.5176359850686242,0.17931329539802165,0.19118045355520366,0.11741789259721677,0.10406771375255636,
66,-0.0027130824780342683,0.25366676,0.35351574001417096,0.5176359850686242,0.1700683360914531,0.19118045355520366,0.11209450794952258,0.10406771375255636,
71,-0.002972573260920891,0.2639064,0.35716600483252686,0.5176359850686242,0.17001103449743024,0.19118045355520366,0.11027361491438663,0.10406771375255636,
76,-0.003007818718203317,0.2731005,0.3533864464270552,0.5176359850686242,0.16426564336989205,0.19118045355520366,0.10776423216918081,0.10406771375255636,
81,-0.0027116036975675735,0.2794436,0.3634466424731141,0.5176359850686242,0.1753375388963033,0.19118045355520366,0.11508163505348956,0.10406771375255636,
86,-0.0028689745779215724,0.28488225,0.3589380011530675,0.5176359850686242,0.17261120159346005,0.19118045355520366,0.11445028167743185,0.10406771375255636,
91,-0.00293090185336721,0.2900992,0.3676193552357724,0.5176359850686242,0.17439604006878084,0.19118045355520366,0.11263239070815394,0.10406771375255636,
96,-0.0027025185587112952,0.29504728,0.3651406389696328,0.5176359850686242,0.17131359926946388,0.19118045355520366,0.10968659483550348,0.10406771375255636,
100,-0.0026109187005164225,0.2998007,0.3741323234794131,0.5176359850686242,0.17891928909632918,0.19118045355520366,0.11761884120593802,0.10406771375255636,
