epochs, EmbeddingSimilarity,nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,-0.024923817623953542,4.7431026,0.22786167759549666,0.49583407600545026,0.07974592929231393,0.17180448666064965,0.04857494673262761,0.08564690794114349,
6,-0.026284412904673097,3.4273386,0.3054408782332342,0.49583407600545026,0.11639524368309699,0.17180448666064965,0.07293030805527076,0.08564690794114349,
11,-0.025198362434211283,3.021446,0.336521707439346,0.49583407600545026,0.13278851459029892,0.17180448666064965,0.08245098818764074,0.08564690794114349,
16,-0.02369761606972848,2.6122322,0.40152568858859633,0.49583407600545026,0.16454038557078296,0.17180448666064965,0.09529056611844529,0.08564690794114349,
21,-0.023562310383562983,2.273272,0.42443764020774366,0.49583407600545026,0.18044309708796694,0.17180448666064965,0.10470650133621016,0.08564690794114349,
26,-0.02441141055306566,2.0057883,0.43936415032645143,0.49583407600545026,0.19215016321385164,0.17180448666064965,0.10852916315408771,0.08564690794114349,
31,-0.024377095509712173,1.7967182,0.44695557314792633,0.49583407600545026,0.1995438488390128,0.17180448666064965,0.10968053141115665,0.08564690794114349,
36,-0.023178348344549366,1.6252676,0.45472969173254646,0.49583407600545026,0.21181589520949573,0.17180448666064965,0.1204119548819974,0.08564690794114349,
41,-0.022290843359834993,1.5038369,0.46997129176112945,0.49583407600545026,0.2236005178561033,0.17180448666064965,0.1284496811796493,0.08564690794114349,
46,-0.024130242973718494,1.4048811,0.4839978289080735,0.49583407600545026,0.2305995635328616,0.17180448666064965,0.13011027192426405,0.08564690794114349,
51,-0.022525816294670355,1.3490177,0.49551968672427354,0.49583407600545026,0.24491201708170166,0.17180448666064965,0.13915031654848609,0.08564690794114349,
56,-0.022296001495829783,1.3913777,0.5164541564718647,0.49583407600545026,0.2546716084415091,0.17180448666064965,0.1424269693278125,0.08564690794114349,
61,-0.022218297352619636,1.4632173,0.5412113374680647,0.49583407600545026,0.2677306779842891,0.17180448666064965,0.14586250674891926,0.08564690794114349,
66,-0.022484704955873413,1.5388286,0.5513452922259512,0.49583407600545026,0.2705406808059581,0.17180448666064965,0.14779289332220824,0.08564690794114349,
71,-0.02266253947072047,1.6008857,0.5629218160858819,0.49583407600545026,0.27398005850409085,0.17180448666064965,0.15086909341470728,0.08564690794114349,
76,-0.02239406068499122,1.6504734,0.5501182542592655,0.49583407600545026,0.26979464048357454,0.17180448666064965,0.14968468872437235,0.08564690794114349,
81,-0.023800921206159113,1.7009788,0.5332074632552762,0.49583407600545026,0.26374613097257926,0.17180448666064965,0.14848367231227327,0.08564690794114349,
86,-0.02354242539734112,1.7550077,0.5255519335476951,0.49583407600545026,0.2538566117960664,0.17180448666064965,0.14287752397876,0.08564690794114349,
91,-0.02385861859791679,1.8018587,0.5113465842291927,0.49583407600545026,0.24042510250872304,0.17180448666064965,0.1356734930650361,0.08564690794114349,
96,-0.024741020599817677,1.8486311,0.5101979041857956,0.49583407600545026,0.23850792622856065,0.17180448666064965,0.1322145091787188,0.08564690794114349,
100,-0.025913291159511312,1.8960328,0.5005768576577105,0.49583407600545026,0.23029512488012044,0.17180448666064965,0.12693134697479874,0.08564690794114349,
