epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,1.414747,0.2290273623734566,0.6835155968838946,0.07611280068134088,0.34395873839030633,0.04359825417041513,0.16003274371135404,
6,0.92465156,0.3124074500384655,0.6835155968838946,0.12642177964447132,0.34395873839030633,0.07476913877844273,0.16003274371135404,
11,0.83092487,0.3929812696506452,0.6835155968838946,0.1862297911828336,0.34395873839030633,0.10236884385792028,0.16003274371135404,
16,0.7741853,0.4179386146321424,0.6835155968838946,0.20998849700639657,0.34395873839030633,0.11589606670424686,0.16003274371135404,
21,0.73265094,0.4536351518464985,0.6835155968838946,0.23368587003877608,0.34395873839030633,0.1270776092391156,0.16003274371135404,
26,0.7010854,0.4624952902717448,0.6835155968838946,0.23890440551972913,0.34395873839030633,0.12766756421358647,0.16003274371135404,
31,0.6731873,0.4649496259388965,0.6835155968838946,0.2440443846432225,0.34395873839030633,0.13392112468916917,0.16003274371135404,
36,0.6507528,0.46600001344352376,0.6835155968838946,0.24807523617263796,0.34395873839030633,0.1369477901167423,0.16003274371135404,
41,0.6336729,0.47426651948482074,0.6835155968838946,0.25344896509611636,0.34395873839030633,0.14062409259258632,0.16003274371135404,
46,0.620654,0.47794427382014754,0.6835155968838946,0.25691811335093695,0.34395873839030633,0.14439867163343548,0.16003274371135404,
51,0.61383575,0.5122157102014245,0.6835155968838946,0.2799713266122093,0.34395873839030633,0.15877173970267167,0.16003274371135404,
56,0.64571404,0.5573360161677633,0.6835155968838946,0.31797820503837154,0.34395873839030633,0.19098689887326006,0.16003274371135404,
61,0.66176885,0.5424167335687344,0.6835155968838946,0.29747805919974335,0.34395873839030633,0.1781140711504548,0.16003274371135404,
66,0.66897196,0.5422091501520261,0.6835155968838946,0.2894634199791635,0.34395873839030633,0.16522466743353956,0.16003274371135404,
71,0.6855527,0.5384847945438794,0.6835155968838946,0.27640297719442275,0.34395873839030633,0.15833305148749502,0.16003274371135404,
76,0.70544755,0.5387706879530697,0.6835155968838946,0.2803118736114087,0.34395873839030633,0.1616395238976136,0.16003274371135404,
81,0.71972084,0.5374546422946032,0.6835155968838946,0.2805320427951204,0.34395873839030633,0.164547810044794,0.16003274371135404,
86,0.7227627,0.5439673504532315,0.6835155968838946,0.284902464107558,0.34395873839030633,0.16511520271805447,0.16003274371135404,
91,0.7181086,0.5513578845637807,0.6835155968838946,0.29148655000432994,0.34395873839030633,0.1645027785236069,0.16003274371135404,
96,0.7184505,0.5439359579228367,0.6835155968838946,0.2854541705491803,0.34395873839030633,0.15891616615395027,0.16003274371135404,
100,0.7268633,0.5210282514602913,0.6835155968838946,0.27309350637111823,0.34395873839030633,0.15179752022755483,0.16003274371135404,
