epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,4.6213226,0.11330854798364458,0.5399479864060817,0.04964870830303658,0.29046701954497534,0.034404485138673925,0.16185133946885574,
6,3.388594,0.2222874941882668,0.5399479864060817,0.08535812317977962,0.29046701954497534,0.05193991566120513,0.16185133946885574,
11,2.9586368,0.24987038248003257,0.5399479864060817,0.09834924231677296,0.29046701954497534,0.05826318803949809,0.16185133946885574,
16,2.6583712,0.25495200033161414,0.5399479864060817,0.10335423121618506,0.29046701954497534,0.06146441078468136,0.16185133946885574,
21,2.3860533,0.2719741818514901,0.5399479864060817,0.10919059578046884,0.29046701954497534,0.062374196878053616,0.16185133946885574,
26,2.1888475,0.2934689316973534,0.5399479864060817,0.11891822528183188,0.29046701954497534,0.06633206830029725,0.16185133946885574,
31,2.0550768,0.28872009144850996,0.5399479864060817,0.11988091160516799,0.29046701954497534,0.0667555736328526,0.16185133946885574,
36,1.9454551,0.2787385267888955,0.5399479864060817,0.11519425403400277,0.29046701954497534,0.06402698445571608,0.16185133946885574,
41,1.858132,0.28752009088449976,0.5399479864060817,0.1203370728883925,0.29046701954497534,0.06733337012134488,0.16185133946885574,
46,1.7871836,0.3059515491011786,0.5399479864060817,0.12820749689635358,0.29046701954497534,0.0716045609739808,0.16185133946885574,
51,1.7441636,0.3256256021391152,0.5399479864060817,0.13838679970023954,0.29046701954497534,0.07691377426824476,0.16185133946885574,
56,1.8106982,0.39203303494608266,0.5399479864060817,0.17654695179637706,0.29046701954497534,0.09549375583533248,0.16185133946885574,
61,1.8919865,0.4070345633487898,0.5399479864060817,0.18489075523176643,0.29046701954497534,0.10042280813355196,0.16185133946885574,
66,1.9323415,0.4011282151553962,0.5399479864060817,0.17557851487112347,0.29046701954497534,0.09587605183464744,0.16185133946885574,
71,1.9618183,0.4002939763503606,0.5399479864060817,0.17213288758340264,0.29046701954497534,0.0949824940684559,0.16185133946885574,
76,2.006635,0.3949652203667401,0.5399479864060817,0.16420953967411497,0.29046701954497534,0.09223046902995029,0.16185133946885574,
81,2.07282,0.3951065700716056,0.5399479864060817,0.16427714882591865,0.29046701954497534,0.09248816543045946,0.16185133946885574,
86,2.154433,0.3916829046733822,0.5399479864060817,0.16208487739163485,0.29046701954497534,0.09190856268477796,0.16185133946885574,
91,2.211574,0.38376700521901796,0.5399479864060817,0.1597396556489455,0.29046701954497534,0.0915632258963535,0.16185133946885574,
96,2.2431028,0.37561407587929535,0.5399479864060817,0.15615086097882203,0.29046701954497534,0.09041812612620576,0.16185133946885574,
100,2.268566,0.36492422391714996,0.5399479864060817,0.15437088312710356,0.29046701954497534,0.09151258221410705,0.16185133946885574,
