epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,0.4580335,0.14047486227600134,0.37823123408081055,0.06156637304355276,0.14817981166107894,0.04314791319264918,0.08282722430443881,
6,0.29648206,0.18426226528378817,0.37823123408081055,0.07876266967030603,0.14817981166107894,0.05569039609561787,0.08282722430443881,
11,0.26879516,0.2301750357482241,0.37823123408081055,0.09381416774461598,0.14817981166107894,0.06076135513194702,0.08282722430443881,
16,0.24835582,0.24654083808767072,0.37823123408081055,0.10364298302314674,0.14817981166107894,0.06552906350818148,0.08282722430443881,
21,0.2314557,0.25774085398437124,0.37823123408081055,0.1103505160421856,0.14817981166107894,0.06811274345119608,0.08282722430443881,
26,0.21773356,0.25734478644309144,0.37823123408081055,0.11238291718040888,0.14817981166107894,0.07002721344573479,0.08282722430443881,
31,0.20651583,0.25993755047059824,0.37823123408081055,0.11569082143567613,0.14817981166107894,0.07307579203060806,0.08282722430443881,
36,0.1978367,0.2603646335147878,0.37823123408081055,0.11481443027885102,0.14817981166107894,0.07145717646938529,0.08282722430443881,
41,0.19142084,0.2569745590880009,0.37823123408081055,0.11744760776452398,0.14817981166107894,0.07385263147345479,0.08282722430443881,
46,0.18510273,0.26702189749609356,0.37823123408081055,0.11881019857783949,0.14817981166107894,0.07259405956290281,0.08282722430443881,
51,0.18132181,0.28998690304283736,0.37823123408081055,0.13309721407451075,0.14817981166107894,0.08276599649507593,0.08282722430443881,
56,0.19001451,0.3311091132277241,0.37823123408081055,0.15286019193714775,0.14817981166107894,0.09758654135676728,0.08282722430443881,
61,0.19528922,0.34124051793497007,0.37823123408081055,0.15553785819186003,0.14817981166107894,0.09949198966296721,0.08282722430443881,
66,0.1980916,0.33727929190561734,0.37823123408081055,0.15264026912310844,0.14817981166107894,0.09687747199916395,0.08282722430443881,
71,0.20316958,0.3447710488892566,0.37823123408081055,0.1564101425852485,0.14817981166107894,0.09964507579754425,0.08282722430443881,
76,0.20665367,0.34919824858595727,0.37823123408081055,0.1562850647884265,0.14817981166107894,0.09833252364305306,0.08282722430443881,
81,0.21058951,0.35563708459833837,0.37823123408081055,0.15631462308716332,0.14817981166107894,0.09709296961665513,0.08282722430443881,
86,0.21380585,0.3432712337613985,0.37823123408081055,0.1502444318345921,0.14817981166107894,0.0953743670933508,0.08282722430443881,
91,0.21699871,0.3388564938177308,0.37823123408081055,0.1514177517083816,0.14817981166107894,0.09651184184289857,0.08282722430443881,
96,0.21994069,0.3335890193626123,0.37823123408081055,0.14473873459506822,0.14817981166107894,0.09230481956783768,0.08282722430443881,
100,0.22485088,0.3397385731167257,0.37823123408081055,0.14803943825152718,0.14817981166107894,0.09425765938415534,0.08282722430443881,
