epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,0.4765051,0.16049960648830142,0.43353957272508814,0.06768494805507026,0.1622127610763932,0.04636667303907596,0.08842051845610335,
6,0.3000896,0.1763846270816877,0.43353957272508814,0.07290493313880038,0.1622127610763932,0.05111592332174507,0.08842051845610335,
11,0.26719955,0.2349275029049662,0.43353957272508814,0.09949414510285037,0.1622127610763932,0.06653081408673298,0.08842051845610335,
16,0.24180831,0.26763161894156856,0.43353957272508814,0.1147700416549904,0.1622127610763932,0.07327825221341275,0.08842051845610335,
21,0.22072801,0.24075765510939803,0.43353957272508814,0.10527007428660023,0.1622127610763932,0.06726749570463877,0.08842051845610335,
26,0.20482011,0.27697484190156973,0.43353957272508814,0.12420312334922204,0.1622127610763932,0.07819037172954152,0.08842051845610335,
31,0.1948671,0.2607435928890098,0.43353957272508814,0.11718781174255193,0.1622127610763932,0.07497195218181207,0.08842051845610335,
36,0.18251376,0.2751758552214894,0.43353957272508814,0.12455460193970053,0.1622127610763932,0.07913470499310751,0.08842051845610335,
41,0.18014894,0.267327054723381,0.43353957272508814,0.1181133763457758,0.1622127610763932,0.07168445490310975,0.08842051845610335,
46,0.18003659,0.3104618239261597,0.43353957272508814,0.14742860620348883,0.1622127610763932,0.09667769576115857,0.08842051845610335,
51,0.17344171,0.2721324083736489,0.43353957272508814,0.11938029282797795,0.1622127610763932,0.07172595138452006,0.08842051845610335,
56,0.18674187,0.35014155194833835,0.43353957272508814,0.15965948572169839,0.1622127610763932,0.09984975747172725,0.08842051845610335,
61,0.18817988,0.355406477634977,0.43353957272508814,0.1634473032933295,0.1622127610763932,0.10301995499242385,0.08842051845610335,
66,0.18608092,0.32413826839291465,0.43353957272508814,0.148119547012,0.1622127610763932,0.09273073466653566,0.08842051845610335,
71,0.19914207,0.34792315322075923,0.43353957272508814,0.15992830807887376,0.1622127610763932,0.101974121895566,0.08842051845610335,
76,0.2093077,0.34335159260343745,0.43353957272508814,0.157496801929487,0.1622127610763932,0.10179852120219916,0.08842051845610335,
81,0.20887837,0.34754345092260586,0.43353957272508814,0.1581968469781403,0.1622127610763932,0.10176911893826691,0.08842051845610335,
86,0.20555674,0.329510223171293,0.43353957272508814,0.15420546224329185,0.1622127610763932,0.10199145466893716,0.08842051845610335,
91,0.2073625,0.32798713322385403,0.43353957272508814,0.15547443461352614,0.1622127610763932,0.10457880163461827,0.08842051845610335,
96,0.21204627,0.3322028721587642,0.43353957272508814,0.16178757410537065,0.1622127610763932,0.10937742522785356,0.08842051845610335,
100,0.21448836,0.3283909964257499,0.43353957272508814,0.16037141973564611,0.1622127610763932,0.11045195845671041,0.08842051845610335,
