epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,4.716785,0.13074275470371463,0.4589657263596509,0.055191079242071596,0.19311201354807145,0.03745146112613956,0.09905804702590013,
6,3.5294647,0.21097134494795455,0.4589657263596509,0.08126267051335337,0.19311201354807145,0.05101649737528488,0.09905804702590013,
11,3.1347218,0.22316078849149987,0.4589657263596509,0.08619406972811251,0.19311201354807145,0.05227850750357934,0.09905804702590013,
16,2.784754,0.25281212424017724,0.4589657263596509,0.09966224332527143,0.19311201354807145,0.05964209268758745,0.09905804702590013,
21,2.4999483,0.2851442451181308,0.4589657263596509,0.11621545462212927,0.19311201354807145,0.06794379016503356,0.09905804702590013,
26,2.2561357,0.2845539927647532,0.4589657263596509,0.11286251060727097,0.19311201354807145,0.06517553294933207,0.09905804702590013,
31,2.0933862,0.3047181186634602,0.4589657263596509,0.12440900670993,0.19311201354807145,0.06912845226691043,0.09905804702590013,
36,1.9629534,0.317634568360855,0.4589657263596509,0.13256227329439385,0.19311201354807145,0.07539520147762917,0.09905804702590013,
41,1.8917258,0.3208000860430496,0.4589657263596509,0.13299444949357517,0.19311201354807145,0.07515520490277776,0.09905804702590013,
46,1.8345402,0.3213334567124113,0.4589657263596509,0.13500126137235455,0.19311201354807145,0.07530815032830046,0.09905804702590013,
51,1.770138,0.32157906039188966,0.4589657263596509,0.14123156004853019,0.19311201354807145,0.08040918474635338,0.09905804702590013,
56,1.8033872,0.352782520439809,0.4589657263596509,0.14910868651101533,0.19311201354807145,0.08092035374121931,0.09905804702590013,
61,1.8294246,0.3749170940544922,0.4589657263596509,0.16148569771524932,0.19311201354807145,0.08625200736874124,0.09905804702590013,
66,1.8650718,0.39034716437836364,0.4589657263596509,0.16793411938229114,0.19311201354807145,0.0887522563803772,0.09905804702590013,
71,1.978406,0.4076464312413087,0.4589657263596509,0.16872281441926992,0.19311201354807145,0.0896359381574296,0.09905804702590013,
76,2.06527,0.4163779158295157,0.4589657263596509,0.17366527707807597,0.19311201354807145,0.09305086831941631,0.09905804702590013,
81,2.1067803,0.41375772479892436,0.4589657263596509,0.1726884415998919,0.19311201354807145,0.0932108801863475,0.09905804702590013,
86,2.129166,0.41042850669066133,0.4589657263596509,0.16997803571500716,0.19311201354807145,0.092579830433602,0.09905804702590013,
91,2.1391938,0.4043762683526497,0.4589657263596509,0.1700960951759029,0.19311201354807145,0.09355416694976616,0.09905804702590013,
96,2.168537,0.3955128345757194,0.4589657263596509,0.164861331244069,0.19311201354807145,0.09103080987821606,0.09905804702590013,
100,2.1724956,0.37867680031112355,0.4589657263596509,0.1559944584111265,0.19311201354807145,0.08855655141961818,0.09905804702590013,
