epochs, nll-test,Bleu_2,Self-Bleu_2,Bleu_3,Self-Bleu_3,Bleu_4,Self-Bleu_4,
1,0.47966987,0.1543630629459716,0.4210183188485129,0.06602376208748965,0.15124126733497587,0.045657121101360124,0.0848196775416187,
6,0.30184138,0.17230603208972997,0.4210183188485129,0.0739342681776412,0.15124126733497587,0.05312618722166506,0.0848196775416187,
11,0.2697127,0.22124335341628593,0.4210183188485129,0.09278402618581086,0.15124126733497587,0.061374251781325204,0.0848196775416187,
16,0.24431457,0.2373281317384866,0.4210183188485129,0.1011743393021626,0.15124126733497587,0.06526514311888303,0.0848196775416187,
21,0.22480978,0.24009246234319187,0.4210183188485129,0.10550738620960183,0.15124126733497587,0.06898239017648951,0.0848196775416187,
26,0.20983572,0.24433580484296305,0.4210183188485129,0.11027802385565717,0.15124126733497587,0.07164652165859049,0.0848196775416187,
31,0.20017451,0.28315316074651903,0.4210183188485129,0.12313506471211635,0.15124126733497587,0.0739021681258305,0.0848196775416187,
36,0.19025278,0.2618833839984132,0.4210183188485129,0.11456459115102705,0.15124126733497587,0.06935628481099558,0.0848196775416187,
41,0.18307845,0.2660718714143675,0.4210183188485129,0.11827296435364705,0.15124126733497587,0.07229382287997121,0.0848196775416187,
46,0.17802161,0.2781470604798263,0.4210183188485129,0.12494703318776831,0.15124126733497587,0.07676785218366425,0.0848196775416187,
51,0.17928733,0.2944783736307818,0.4210183188485129,0.14001592978441688,0.15124126733497587,0.09021217715566728,0.0848196775416187,
56,0.1803853,0.3080574739156719,0.4210183188485129,0.14774650569939485,0.15124126733497587,0.09525139630948277,0.0848196775416187,
61,0.1890911,0.32161680170335566,0.4210183188485129,0.1582270272275885,0.15124126733497587,0.10288951348514731,0.0848196775416187,
66,0.20150414,0.31884136538163094,0.4210183188485129,0.15881780377370314,0.15124126733497587,0.10619373868476585,0.0848196775416187,
71,0.21308331,0.31583520347062094,0.4210183188485129,0.15714452208079732,0.15124126733497587,0.10589377663533357,0.0848196775416187,
76,0.22139938,0.30847473481050897,0.4210183188485129,0.15574271271785442,0.15124126733497587,0.1075817626279244,0.0848196775416187,
81,0.22217467,0.3086631393719375,0.4210183188485129,0.15429830924866575,0.15124126733497587,0.10507092300598884,0.0848196775416187,
86,0.22089157,0.2933690045820583,0.4210183188485129,0.14327655867783842,0.15124126733497587,0.09672920911630012,0.0848196775416187,
91,0.22320692,0.3073064506099286,0.4210183188485129,0.14652567266196137,0.15124126733497587,0.098067224707875,0.0848196775416187,
96,0.22437063,0.3130262774968349,0.4210183188485129,0.14335201831585706,0.15124126733497587,0.09410724203630898,0.0848196775416187,
100,0.22949652,0.3224019153970096,0.4210183188485129,0.14719777489659278,0.15124126733497587,0.09716908295120208,0.0848196775416187,
